d1,d2,type
DB01136,DB00496,46
DB06781,DB00976,72
DB00212,DB00571,59
DB00604,DB04953,19
DB00898,DB00747,15
DB00699,DB00694,48
DB00555,DB00325,59
DB00996,DB01068,48
DB01154,DB09238,3
DB01418,DB00266,5
DB08994,DB00775,5
DB00253,DB00255,72
DB09241,DB00899,59
DB00358,DB01136,53
DB00956,DB00413,31
DB01708,DB01400,48
DB00475,DB01167,46
DB09343,DB00413,72
DB00829,DB00747,48
DB01104,DB00150,63
DB00937,DB00924,22
DB00721,DB01068,48
DB00547,DB01026,72
DB01118,DB09235,48
DB00475,DB01189,48
DB00559,DB09389,74
DB00312,DB00543,3
DB00334,DB00496,46
DB00956,DB01159,15
DB00251,DB07615,48
DB00713,DB00694,74
DB00404,DB00996,48
DB09270,DB01087,72
DB00458,DB00701,72
DB00482,DB00547,48
DB01563,DB04841,48
DB00246,DB00996,48
DB00401,DB01203,48
DB09078,DB00199,19
DB00717,DB01418,69
DB01264,DB01252,69
DB00136,DB01118,46
DB00528,DB06292,48
DB09280,DB00724,3
DB00924,DB09477,72
DB09241,DB00657,59
DB09270,DB00898,72
DB00883,DB01264,46
DB00724,DB01211,46
DB08903,DB00543,19
DB01156,DB01167,46
DB06684,DB11699,63
DB00604,DB09280,72
DB00714,DB00571,24
DB01184,DB09120,46
DB00699,DB01380,48
DB00384,DB09215,36
DB06292,DB00482,46
DB06820,DB09238,48
DB11641,DB01321,72
DB00334,DB00807,48
DB06154,DB01418,5
DB00334,DB01018,48
DB00933,DB00335,59
DB01018,DB01104,46
DB00571,DB01012,46
DB00808,DB00209,72
DB00699,DB01104,46
DB00334,DB00839,69
DB00253,DB01400,48
DB04842,DB01068,48
DB09242,DB00571,24
DB00694,DB00963,71
DB00186,DB01614,48
DB09053,DB00482,46
DB00975,DB01197,48
DB04841,DB06595,46
DB01587,DB01167,46
DB00898,DB00215,48
DB00755,DB06595,46
DB00701,DB00255,74
DB01041,DB00184,46
DB01018,DB00187,24
DB00543,DB00938,48
DB00988,DB01159,81
DB01087,DB01104,19
DB00845,DB01264,46
DB01563,DB08922,48
DB01058,DB01167,46
DB00688,DB01234,48
DB00620,DB00808,82
DB01614,DB09281,66
DB00184,DB00544,46
DB00755,DB00571,48
DB01175,DB00014,19
DB00762,DB08820,72
DB00335,DB01136,29
DB12278,DB00611,48
DB06292,DB00215,46
DB08922,DB00455,48
DB00384,DB01203,48
DB00898,DB01156,48
DB01708,DB01167,46
DB06684,DB00907,46
DB01041,DB00657,48
DB00575,DB01203,24
DB08903,DB00938,19
DB00899,DB00933,48
DB00743,DB00543,19
DB00455,DB01685,46
DB00312,DB00199,3
DB08958,DB00555,48
DB00246,DB00737,48
DB06402,DB00358,19
DB09242,DB00212,59
DB00604,DB00871,19
DB01159,DB09068,48
DB00835,DB08933,72
DB13142,DB06824,74
DB00455,DB01264,72
DB00186,DB01018,48
DB01087,DB00743,19
DB00808,DB00976,46
DB08827,DB08933,72
DB06781,DB00255,72
DB00807,DB01567,48
DB01081,DB00808,48
DB00528,DB09238,59
DB00721,DB00907,48
DB00586,DB06595,72
DB08922,DB00575,48
DB09280,DB01085,3
DB00808,DB01018,48
DB01041,DB01118,46
DB00899,DB00906,48
DB01175,DB04953,19
DB01209,DB08922,48
DB00829,DB00246,46
DB00906,DB00967,48
DB00457,DB08932,59
DB09343,DB00988,72
DB01563,DB01104,48
DB00495,DB01104,46
DB09215,DB00253,48
DB00960,DB01026,46
DB00907,DB01161,48
DB00212,DB00691,59
DB00924,DB00951,46
DB00334,DB01154,48
DB09211,DB00975,48
DB01380,DB01211,46
DB00829,DB09068,48
DB01058,DB00199,46
DB06701,DB01104,46
DB01234,DB01026,46
DB06813,DB03585,72
DB09262,DB01118,72
DB00960,DB01203,48
DB00334,DB00169,46
DB01159,DB00457,48
DB01154,DB01018,48
DB01159,DB00543,48
DB00694,DB00870,71
DB00547,DB00358,48
DB08932,DB01026,72
DB00829,DB00334,48
DB00870,DB05219,46
DB04842,DB08922,48
DB00266,DB00179,5
DB00559,DB00906,74
DB00603,DB11268,69
DB00328,DB00688,48
DB01587,DB00455,48
DB06154,DB09215,5
DB00714,DB09235,48
DB09281,DB00635,2
DB09053,DB08814,48
DB11828,DB00246,46
DB00186,DB01154,48
DB01175,DB00334,19
DB01197,DB00870,48
DB00212,DB06826,59
DB08814,DB06209,5
DB00185,DB01264,72
DB01018,DB01685,46
DB00539,DB01104,19
DB00575,DB00657,48
DB00328,DB00169,46
DB09280,DB11575,74
DB00586,DB00288,48
DB00423,DB00967,48
DB01104,DB00169,46
DB09343,DB00603,69
DB00976,DB00743,19
DB00443,DB01026,72
DB01136,DB00871,4
DB00215,DB00358,19
DB01206,DB01104,46
DB00395,DB00169,46
DB09280,DB08971,74
DB00328,DB09238,46
DB00559,DB01012,74
DB01006,DB08820,72
DB00455,DB01018,48
DB04898,DB01685,46
DB00699,DB00701,48
DB00960,DB01156,46
DB00475,DB00496,46
DB00495,DB01685,46
DB09270,DB00951,72
DB06684,DB06595,46
DB00883,DB01612,48
DB00688,DB00870,48
DB00217,DB00401,59
DB00807,DB01018,48
DB00434,DB00737,48
DB00680,DB00187,59
DB00699,DB00404,48
DB06701,DB00907,46
DB09343,DB00368,72
DB01012,DB01264,46
DB00335,DB01203,48
DB09280,DB00136,3
DB00839,DB00187,8
DB09053,DB01104,72
DB00996,DB00434,48
DB00835,DB00184,46
DB01209,DB04953,48
DB00292,DB01136,24
DB01175,DB00150,63
DB09242,DB00883,48
DB01189,DB00187,48
DB00312,DB00907,3
DB00475,DB01159,48
DB00335,DB03585,36
DB01175,DB00199,46
DB00312,DB01614,48
DB00251,DB09235,48
DB08922,DB01026,46
DB01010,DB00209,69
DB01154,DB01118,46
DB08971,DB01167,72
DB00312,DB00594,59
DB00215,DB01175,48
DB01129,DB01104,46
DB09242,DB09235,59
DB00266,DB01685,46
DB00808,DB00747,72
DB09241,DB00187,59
DB01264,DB00976,46
DB00455,DB00169,46
DB00215,DB01104,72
DB00443,DB01122,48
DB00899,DB00434,48
DB00575,DB08933,72
DB09241,DB01197,59
DB00877,DB09477,48
DB00808,DB00960,48
DB01203,DB00457,29
DB01118,DB00014,19
DB00413,DB00657,48
DB00266,DB06701,72
DB00645,DB00395,48
DB00495,DB00169,46
DB01154,DB04953,48
DB01587,DB00835,48
DB00835,DB00907,46
DB06684,DB00199,72
DB01159,DB01612,48
DB00443,DB01167,72
DB01154,DB01104,48
DB01118,DB09038,48
DB01184,DB00199,72
DB00575,DB00960,24
DB00475,DB00413,31
DB01181,DB06595,46
DB09280,DB00938,3
DB11915,DB01118,46
DB00253,DB01010,48
DB03585,DB00808,69
DB01203,DB09235,59
DB00575,DB00528,59
DB09561,DB03754,66
DB00475,DB00246,46
DB09124,DB01418,69
DB01418,DB00328,5
DB00559,DB01357,74
DB09241,DB01081,59
DB00334,DB01156,46
DB00335,DB08932,59
DB00870,DB08971,48
DB01189,DB00395,48
DB00635,DB01252,69
DB00475,DB01154,48
DB00688,DB00199,46
DB00387,DB00657,48
DB09231,DB00976,46
DB09280,DB01104,74
DB00657,DB00340,48
DB00877,DB01264,46
DB00699,DB00976,48
DB01026,DB09238,48
DB01177,DB09238,46
DB01058,DB00169,46
DB01085,DB01118,46
DB09242,DB00594,48
DB00688,DB09215,48
DB01154,DB00747,48
DB00498,DB00544,72
DB01118,DB00556,19
DB00963,DB01384,48
DB00604,DB09078,19
DB09078,DB00458,19
DB06781,DB00951,74
DB00924,DB00996,48
DB00694,DB01167,46
DB00496,DB00907,46
DB01132,DB09238,46
DB00691,DB00482,48
DB00358,DB00424,69
DB00877,DB00199,46
DB09215,DB01380,48
DB09280,DB01708,3
DB00266,DB00482,5
DB00927,DB06701,17
DB08922,DB01018,48
DB00266,DB01393,5
DB00292,DB01203,24
DB00575,DB06826,59
DB00335,DB00528,59
DB00898,DB01068,15
DB09280,DB01154,74
DB00870,DB06826,69
DB00762,DB00215,46
DB00475,DB08933,72
DB00328,DB09120,46
DB00358,DB04953,69
DB04574,DB01252,69
DB00870,DB00547,48
DB00571,DB09235,59
DB06154,DB06209,5
DB01102,DB00808,82
DB09280,DB06148,74
DB00898,DB00996,15
DB00988,DB01264,72
DB12278,DB00899,48
DB04898,DB00495,74
DB01228,DB00482,46
DB00423,DB00575,48
DB00743,DB00871,19
DB00312,DB01380,3
DB00199,DB08933,72
DB00496,DB09238,46
DB00604,DB00358,19
DB00924,DB00906,48
DB08922,DB08933,72
DB00328,DB00253,48
DB00457,DB01018,48
DB00185,DB01167,46
DB01086,DB00434,48
DB01159,DB00883,48
DB00215,DB00150,63
DB00475,DB04953,48
DB09078,DB00976,19
DB00643,DB00976,46
DB01087,DB00871,19
DB00688,DB05219,46
DB00956,DB00423,15
DB01614,DB04842,48
DB00586,DB01380,48
DB09053,DB01264,72
DB00423,DB00737,48
DB01209,DB01567,48
DB06209,DB00215,46
DB01708,DB00951,74
DB00266,DB06209,5
DB09288,DB00896,48
DB06209,DB09238,46
DB01567,DB00555,48
DB00559,DB05219,72
DB01189,DB01209,48
DB00426,DB08820,72
DB01429,DB01104,46
DB00701,DB01211,69
DB00212,DB01136,59
DB00455,DB01129,46
DB01118,DB01612,48
DB00924,DB04842,48
DB01567,DB00413,31
DB00184,DB00246,46
DB07615,DB00635,48
DB00571,DB08932,59
DB08903,DB00246,46
DB00714,DB01136,24
DB00358,DB01264,46
DB00199,DB01264,46
DB00933,DB01264,72
DB01357,DB01132,69
DB01587,DB01026,46
DB08922,DB01211,46
DB00404,DB01081,48
DB00810,DB00956,48
DB09241,DB00956,59
DB00907,DB01068,48
DB00334,DB01587,48
DB00312,DB00938,3
DB00458,DB01291,48
DB01189,DB01563,48
DB00839,DB01393,8
DB00680,DB09068,48
DB00755,DB06292,48
DB01154,DB00906,48
DB00933,DB01161,48
DB01614,DB00967,48
DB09241,DB00575,59
DB00699,DB08827,48
DB00604,DB01132,46
DB01118,DB00413,48
DB00401,DB01167,72
DB00335,DB00586,36
DB01209,DB00455,48
DB00482,DB00215,52
DB00699,DB00246,46
DB00907,DB01026,46
DB06148,DB00575,69
DB01136,DB09231,59
DB00604,DB00251,72
DB06176,DB00215,46
DB01177,DB00215,46
DB00187,DB00384,48
DB13142,DB00555,69
DB01041,DB01154,15
DB00556,DB01104,19
DB00960,DB00951,46
DB00384,DB00215,46
DB01197,DB01048,74
DB01041,DB00835,15
DB00721,DB01567,48
DB06701,DB00924,48
DB01183,DB01026,46
DB01587,DB01175,48
DB00404,DB00169,46
DB01614,DB04841,48
DB00559,DB00603,74
DB00401,DB00976,72
DB06154,DB03585,5
DB00906,DB01026,46
DB00215,DB08820,72
DB00384,DB00328,56
DB00457,DB00559,59
DB00559,DB09242,59
DB00933,DB01118,46
DB01159,DB00906,48
DB11915,DB01211,46
DB00714,DB00960,24
DB06701,DB00482,46
DB01429,DB01264,72
DB01087,DB00927,19
DB00755,DB00401,48
DB01264,DB12001,48
DB00871,DB01288,48
DB01086,DB01161,48
DB00643,DB08933,72
DB00559,DB01129,74
DB00899,DB00808,48
DB01136,DB09288,36
DB09270,DB01261,7
DB00898,DB01563,15
DB00217,DB01197,59
DB01159,DB08922,48
DB00877,DB09235,48
DB00594,DB00960,48
DB00907,DB00976,46
DB04841,DB01175,48
DB00475,DB01161,48
DB06155,DB00199,46
DB00924,DB01081,48
DB08971,DB00358,48
DB01041,DB00808,48
DB08798,DB05219,46
DB00187,DB00179,36
DB00335,DB00571,48
DB01161,DB00413,31
DB09093,DB00713,69
DB00899,DB00967,48
DB00312,DB00714,59
DB00495,DB00215,46
DB00714,DB00691,48
DB01393,DB01211,46
DB01175,DB01118,46
DB04930,DB00215,46
DB00899,DB09015,48
DB00755,DB00594,48
DB00328,DB06826,69
DB09241,DB01203,59
DB00395,DB08933,72
DB01209,DB01614,48
DB09235,DB01041,48
DB00498,DB00603,11
DB00266,DB00169,46
DB00559,DB09477,59
DB01418,DB01118,5
DB00434,DB01068,48
DB00645,DB00835,48
DB00475,DB00976,46
DB08922,DB00906,48
DB01018,DB00544,46
DB00604,DB00808,19
DB01018,DB01167,72
DB00334,DB01104,63
DB00960,DB00328,36
DB00571,DB00657,48
DB00938,DB00976,46
DB00898,DB00434,15
DB09078,DB01189,19
DB00401,DB01264,46
DB01189,DB01612,48
DB00571,DB01612,48
DB01336,DB01177,39
DB01611,DB00730,74
DB11613,DB01129,46
DB00899,DB00401,48
DB00956,DB00611,15
DB00358,DB00184,48
DB00899,DB00975,48
DB00604,DB06402,19
DB01104,DB01209,63
DB00877,DB01026,72
DB06292,DB01264,72
DB00559,DB06148,74
DB01587,DB00737,48
DB01184,DB01012,46
DB01380,DB09038,69
DB00328,DB00620,48
DB01184,DB00358,19
DB13142,DB09238,69
DB00246,DB01167,46
DB00395,DB00835,48
DB00963,DB00482,48
DB00657,DB00960,48
DB00960,DB00411,48
DB01606,DB01578,74
DB01041,DB01567,15
DB01203,DB09288,36
DB00312,DB11574,3
DB09053,DB00255,72
DB00498,DB00976,72
DB00810,DB12278,48
DB01206,DB09291,46
DB00829,DB01132,46
DB00694,DB09120,46
DB00328,DB07615,48
DB09235,DB08932,59
DB00594,DB01203,48
DB00423,DB00434,48
DB00807,DB00933,48
DB01086,DB01104,48
DB01209,DB00906,48
DB09280,DB01234,74
DB00688,DB08971,48
DB01136,DB01085,48
DB00586,DB01160,69
DB01708,DB01122,48
DB00870,DB07615,48
DB00184,DB01156,46
DB01418,DB09389,11
DB00212,DB00401,59
DB00755,DB08941,48
DB09053,DB00246,72
DB00620,DB01167,46
DB00907,DB00423,48
DB00956,DB00747,15
DB00899,DB09038,48
DB00694,DB09288,71
DB00404,DB01685,46
DB01122,DB01090,69
DB00714,DB00933,69
DB01189,DB01154,48
DB00539,DB06595,46
DB00835,DB00967,48
DB09053,DB01708,72
DB01010,DB00424,69
DB00717,DB00976,46
DB00755,DB01132,46
DB00423,DB00835,48
DB00253,DB01118,72
DB12267,DB09053,74
DB00404,DB01118,46
DB00475,DB00455,48
DB01104,DB06595,46
DB01136,DB09477,59
DB00559,DB00883,74
DB00899,DB00807,48
DB00498,DB00266,5
DB09068,DB00543,48
DB01211,DB04953,19
DB00543,DB09238,46
DB01288,DB00808,82
DB06292,DB01026,46
DB00187,DB00938,13
DB00645,DB00807,48
DB06813,DB09288,72
DB00721,DB00434,48
DB00620,DB01357,72
DB00877,DB09238,48
DB00755,DB00457,48
DB00933,DB00187,59
DB09280,DB00266,74
DB00184,DB00951,46
DB00340,DB00956,48
DB01614,DB00960,59
DB01136,DB00996,59
DB00829,DB00907,48
DB00575,DB06292,48
DB09053,DB00694,72
DB04574,DB01357,72
DB00319,DB01177,74
DB00384,DB03585,36
DB00014,DB00358,19
DB00559,DB00694,74
DB00455,DB00951,46
DB01189,DB00325,48
DB00482,DB03585,48
DB00976,DB00714,19
DB00543,DB04898,72
DB00559,DB00185,74
DB00209,DB00496,48
DB09068,DB00246,46
DB00387,DB00496,48
DB00829,DB01104,46
DB00334,DB09038,69
DB01041,DB09068,15
DB00179,DB01160,69
DB00657,DB06292,48
DB00559,DB01181,74
DB12267,DB00401,74
DB01563,DB00423,48
DB00960,DB00963,36
DB00807,DB00906,48
DB00528,DB08932,59
DB07615,DB08971,48
DB08903,DB01104,19
DB00835,DB01175,48
DB01122,DB00496,69
DB01081,DB00906,48
DB06154,DB00870,5
DB00179,DB01708,48
DB09241,DB13139,48
DB00691,DB01018,48
DB01085,DB01264,46
DB00457,DB00368,4
DB00747,DB00810,48
DB01156,DB06595,46
DB09280,DB00482,74
DB00246,DB01086,48
DB00479,DB03585,71
DB00898,DB00413,31
DB01400,DB01090,69
DB01380,DB08820,72
DB00839,DB09241,8
DB00877,DB00401,48
DB04953,DB00413,31
DB01156,DB01118,46
DB00714,DB00384,48
DB00604,DB08958,72
DB01184,DB04953,19
DB00179,DB00443,48
DB09053,DB01085,72
DB00475,DB01587,48
DB01181,DB00184,46
DB00455,DB01012,46
DB01081,DB01614,48
DB01154,DB09288,3
DB00434,DB04953,48
DB09241,DB01288,48
DB00829,DB01614,48
DB00528,DB00384,48
DB01206,DB00496,46
DB01614,DB01018,48
DB11915,DB00246,46
DB00956,DB00384,48
DB01159,DB01175,48
DB01159,DB00907,46
DB00933,DB01086,48
DB00246,DB00395,48
DB01177,DB01685,46
DB01177,DB00870,71
DB09280,DB04930,74
DB01429,DB00169,46
DB00559,DB00829,74
DB00335,DB09038,48
DB01154,DB00657,59
DB01041,DB00603,80
DB00498,DB01357,11
DB09270,DB00877,72
DB00543,DB00212,72
DB00960,DB00482,46
DB00434,DB00835,48
DB11574,DB01211,46
DB06292,DB09238,46
DB04841,DB00482,46
DB00186,DB00611,48
DB01159,DB00434,48
DB01567,DB04953,48
DB00835,DB00951,46
DB01041,DB00691,48
DB00755,DB01197,48
DB06155,DB01264,46
DB00547,DB00136,69
DB00808,DB00496,72
DB01400,DB01203,53
DB00215,DB01012,46
DB09281,DB00424,74
DB00898,DB00951,46
DB00184,DB00458,46
DB00747,DB00496,48
DB00699,DB01181,48
DB00691,DB01090,59
DB01203,DB09238,59
DB09053,DB00976,72
DB00334,DB01252,69
DB01058,DB08820,72
DB00645,DB04953,48
DB00187,DB00808,48
DB00924,DB00555,48
DB00544,DB09120,46
DB00956,DB00835,15
DB00495,DB00976,46
DB00328,DB00288,48
DB00292,DB00645,48
DB00475,DB00933,48
DB00645,DB00413,31
DB01261,DB00976,46
DB01418,DB00199,72
DB00458,DB01167,46
DB00870,DB09211,69
DB00458,DB00657,48
DB09262,DB00246,46
DB01105,DB01118,46
DB09242,DB00975,48
DB01132,DB00199,46
DB00845,DB00976,46
DB00701,DB08934,74
DB09270,DB01129,72
DB00292,DB01068,48
DB00594,DB01018,48
DB00898,DB01175,48
DB01081,DB01159,48
DB01118,DB09477,48
DB00335,DB00401,48
DB11268,DB03585,5
DB00721,DB00906,48
DB01118,DB00691,19
DB07615,DB01384,48
DB00246,DB01252,69
DB00701,DB01685,46
DB11268,DB09215,5
DB00721,DB01018,48
DB01041,DB08922,15
DB00187,DB00963,36
DB00404,DB00395,48
DB01175,DB00871,19
DB01006,DB01026,46
DB00334,DB00907,46
DB09241,DB01175,63
DB00199,DB01189,19
DB01612,DB09038,48
DB00635,DB00199,46
DB00743,DB00458,19
DB01175,DB09120,46
DB06176,DB01211,72
DB01206,DB00246,46
DB00458,DB01197,72
DB00808,DB09235,59
DB01136,DB01612,48
DB00498,DB00539,5
DB00611,DB01209,48
DB00956,DB00404,15
DB00699,DB01587,48
DB00899,DB01563,48
DB09241,DB01611,72
DB00559,DB12001,74
DB09270,DB08820,72
DB01041,DB01159,15
DB00186,DB01161,48
DB00924,DB00455,48
DB01159,DB05219,46
DB09477,DB00187,48
DB00559,DB00586,74
DB08903,DB06402,19
DB06820,DB00555,48
DB01708,DB01357,48
DB00594,DB01197,48
DB01136,DB01118,72
DB00362,DB09235,48
DB01587,DB00906,48
DB00835,DB00544,46
DB00657,DB00899,48
DB00730,DB06595,46
DB06402,DB00691,19
DB00835,DB01156,46
DB00688,DB09291,72
DB13142,DB00996,69
DB00185,DB01012,46
DB09280,DB08820,74
DB01380,DB01400,48
DB00996,DB01567,48
DB00455,DB09291,46
DB01418,DB03585,5
DB01156,DB00150,63
DB00184,DB01118,46
DB07615,DB01708,48
DB00266,DB00199,72
DB00401,DB01118,72
DB00215,DB00496,46
DB00312,DB08971,74
DB04898,DB09288,5
DB01175,DB00246,46
DB11613,DB00976,46
DB00292,DB01587,48
DB01261,DB04574,74
DB09053,DB06154,48
DB09477,DB09215,48
DB01122,DB00960,53
DB00829,DB01685,46
DB01614,DB00458,48
DB01587,DB01118,46
DB00443,DB01264,72
DB00691,DB09215,48
DB00186,DB09068,48
DB00898,DB01154,15
DB00657,DB08932,59
DB09280,DB01041,74
DB00743,DB00014,19
DB00215,DB09291,46
DB08971,DB01026,72
DB00251,DB09238,48
DB01418,DB01167,72
DB00762,DB01104,46
DB00496,DB00899,48
DB00387,DB00611,48
DB00688,DB00808,69
DB00688,DB01129,46
DB00898,DB00645,15
DB13142,DB00401,69
DB00620,DB09038,69
DB00328,DB01234,48
DB01197,DB07615,48
DB00334,DB09238,46
DB00701,DB00976,46
DB00424,DB01209,48
DB09280,DB01175,74
DB00413,DB09038,48
DB01026,DB08933,72
DB00179,DB00917,69
DB00309,DB01167,72
DB09343,DB00717,69
DB01189,DB00423,48
DB00933,DB01563,48
DB00458,DB00325,48
DB09280,DB00443,74
DB09280,DB00246,3
DB03585,DB01380,48
DB01012,DB01026,46
DB00937,DB07615,75
DB00650,DB00293,69
DB00336,DB00951,46
DB00899,DB01136,48
DB00423,DB01018,48
DB00251,DB00528,48
DB00603,DB01118,72
DB00635,DB01118,72
DB01086,DB01159,48
DB00475,DB01211,46
DB01587,DB01614,48
DB06701,DB01156,46
DB01122,DB01085,48
DB00559,DB08903,74
DB00457,DB00212,59
DB00898,DB06595,46
DB01081,DB09235,48
DB09053,DB00266,48
DB00246,DB00423,48
DB01567,DB00543,48
DB01384,DB00951,74
DB00956,DB00737,15
DB09068,DB00747,48
DB09238,DB01211,46
DB01418,DB01685,46
DB00292,DB01614,48
DB00187,DB00870,36
DB01189,DB00747,48
DB00933,DB00543,48
DB01578,DB00586,71
DB00680,DB00960,59
DB01563,DB09068,48
DB08903,DB08820,72
DB01197,DB00169,46
DB01081,DB00292,48
DB00586,DB06826,69
DB00496,DB01118,46
DB00543,DB01175,48
DB08903,DB00458,19
DB00701,DB00951,46
DB11613,DB01104,46
DB03585,DB01160,69
DB01041,DB00933,15
DB08922,DB09068,48
DB09477,DB00586,48
DB01058,DB00951,46
DB00643,DB00199,46
DB00266,DB08887,5
DB00395,DB00423,48
DB00898,DB08922,15
DB00571,DB00691,48
DB00924,DB01288,48
DB00808,DB01118,46
DB00620,DB00951,74
DB00358,DB00747,69
DB00555,DB00215,48
DB00458,DB00975,48
DB06154,DB08887,5
DB00898,DB00967,15
DB01154,DB00325,59
DB01012,DB00199,46
DB00328,DB00917,69
DB00458,DB00413,31
DB00401,DB09238,59
DB00312,DB00395,48
DB00136,DB00199,46
DB00988,DB00951,46
DB11613,DB00199,46
DB00898,DB04953,48
DB00575,DB09291,46
DB00424,DB06148,1
DB01181,DB00482,46
DB01209,DB00395,48
DB01184,DB00976,72
DB01206,DB00169,46
DB00187,DB03585,36
DB00699,DB00604,48
DB00528,DB01136,59
DB00924,DB09242,69
DB00215,DB00714,19
DB08903,DB00927,19
DB01612,DB06292,48
DB00586,DB01708,48
DB00424,DB00956,48
DB09078,DB01026,46
DB00498,DB00543,5
DB01418,DB00951,46
DB01010,DB00960,53
DB09280,DB00896,74
DB00556,DB01189,19
DB01018,DB00335,24
DB00384,DB00975,48
DB01159,DB00571,48
DB06826,DB09477,59
DB00975,DB00358,69
DB00215,DB00951,72
DB00924,DB00434,48
DB00312,DB04930,3
DB01197,DB01612,48
DB01090,DB06826,59
DB00575,DB00335,24
DB01085,DB01211,46
DB00635,DB00839,69
DB01086,DB00555,48
DB00680,DB00571,59
DB01184,DB00246,72
DB00458,DB09120,46
DB00544,DB00215,46
DB00179,DB06781,48
DB01041,DB09389,80
DB12267,DB01264,74
DB08820,DB00976,72
DB11574,DB01118,46
DB01154,DB01136,59
DB00423,DB04953,48
DB01175,DB01189,19
DB01614,DB06684,48
DB00571,DB01087,46
DB01132,DB00482,46
DB00714,DB00335,24
DB00395,DB01018,48
DB00539,DB00604,32
DB00424,DB00899,48
DB00883,DB06292,48
DB00559,DB01393,74
DB00215,DB01264,72
DB00292,DB01086,48
DB00960,DB00246,46
DB00586,DB00896,48
DB00956,DB01189,15
DB04841,DB01264,72
DB00870,DB01234,48
DB00186,DB01189,48
DB01177,DB00496,46
DB01090,DB00462,48
DB00362,DB09238,48
DB00586,DB01384,48
DB00645,DB00215,48
DB11613,DB05219,46
DB00384,DB00401,48
DB00266,DB01357,11
DB00956,DB09015,48
DB01026,DB00539,48
DB01104,DB09238,46
DB08941,DB09038,48
DB01429,DB00482,46
DB00434,DB00543,48
DB01136,DB01156,46
DB00266,DB01140,5
DB00246,DB00721,48
DB09068,DB00906,48
DB06820,DB07615,48
DB00434,DB00215,69
DB00883,DB01167,46
DB01161,DB00458,48
DB01184,DB01129,46
DB00898,DB01104,48
DB00312,DB00482,3
DB00292,DB00423,48
DB00458,DB01288,48
DB00924,DB01026,46
DB06154,DB01357,11
DB06595,DB01211,46
DB00575,DB00906,48
DB00829,DB00292,48
DB00528,DB00883,48
DB00215,DB01189,19
DB01086,DB00413,31
DB00963,DB00547,48
DB00810,DB06148,1
DB00845,DB01211,46
DB08798,DB09238,46
DB00604,DB01211,72
DB08820,DB01167,72
DB11613,DB01118,46
DB00657,DB00691,48
DB09235,DB00384,48
DB01181,DB01129,46
DB00539,DB00458,19
DB00186,DB00423,48
DB09291,DB01118,46
DB00543,DB00691,72
DB00927,DB01104,46
DB00924,DB04898,72
DB00721,DB00835,48
DB00829,DB00413,31
DB09241,DB01156,48
DB04898,DB01118,46
DB00899,DB00413,31
DB06209,DB01685,46
DB00292,DB00187,24
DB09235,DB06292,48
DB01104,DB00543,48
DB01156,DB08820,72
DB09477,DB00899,48
DB00556,DB00334,19
DB01567,DB08922,48
DB00755,DB00325,48
DB00404,DB09238,46
DB00185,DB00169,46
DB07615,DB01211,46
DB00559,DB08932,74
DB00870,DB09238,46
DB09241,DB09477,59
DB00829,DB00199,46
DB00559,DB00404,74
DB00747,DB06148,1
DB00312,DB09038,59
DB08994,DB08814,5
DB00458,DB00457,48
DB01184,DB00871,19
DB00335,DB00482,36
DB01234,DB00839,69
DB08958,DB00528,48
DB00186,DB00475,48
DB01081,DB00835,48
DB00556,DB00714,19
DB00899,DB00458,48
DB01068,DB00246,46
DB00187,DB01611,46
DB01418,DB00539,5
DB00924,DB00938,48
DB00956,DB00475,15
DB00539,DB00246,46
DB09124,DB11268,69
DB09053,DB01321,72
DB01041,DB00186,15
DB01418,DB05219,46
DB00611,DB01587,48
DB00246,DB01264,46
DB00246,DB08933,72
DB00312,DB01184,3
DB09291,DB00199,46
DB00215,DB08922,48
DB01264,DB00495,74
DB00328,DB01118,46
DB01177,DB00246,46
DB01206,DB01156,46
DB11268,DB00870,5
DB00404,DB00611,48
DB00309,DB00976,72
DB00559,DB01167,74
DB00179,DB00870,48
DB01614,DB00571,59
DB00528,DB01167,72
DB01189,DB00975,48
DB00404,DB00543,48
DB00482,DB01104,52
DB01380,DB00808,82
DB00312,DB06684,74
DB00482,DB06826,69
DB01081,DB00747,48
DB00555,DB00906,48
DB00575,DB01175,48
DB01041,DB08933,72
DB01136,DB08933,72
DB00657,DB06826,59
DB01197,DB09477,59
DB09270,DB00401,72
DB00721,DB00933,48
DB09078,DB04953,19
DB00933,DB00967,48
DB00807,DB00967,48
DB01010,DB00340,69
DB01175,DB06402,19
DB08903,DB00714,19
DB00413,DB00883,48
DB00187,DB00335,48
DB00960,DB03585,36
DB09242,DB00413,48
DB09053,DB00215,46
DB12267,DB05219,46
DB09241,DB09242,59
DB00807,DB00575,48
DB01587,DB00246,46
DB09280,DB01058,74
DB00559,DB01384,74
DB00956,DB00215,46
DB00498,DB09389,11
DB08922,DB01012,46
DB01087,DB00808,19
DB00898,DB01587,15
DB01010,DB00335,53
DB09241,DB00956,48
DB00956,DB00594,48
DB01081,DB00907,48
DB00898,DB04841,15
DB01184,DB00482,46
DB08827,DB00976,72
DB01058,DB00976,46
DB01041,DB00737,15
DB11268,DB00179,5
DB01197,DB00496,46
DB00575,DB00835,48
DB09280,DB00395,74
DB00975,DB01122,69
DB00951,DB01167,74
DB00266,DB03585,5
DB00657,DB09477,59
DB00384,DB01197,48
DB01086,DB00395,48
DB00255,DB00555,74
