d1,d2,type
DB00384,DB00379,46
DB01076,DB00224,72
DB06696,DB01628,71
DB00499,DB00254,46
DB01045,DB00835,3
DB09286,DB01144,48
DB00264,DB00765,59
DB00363,DB00207,19
DB00182,DB06702,76
DB11641,DB00305,48
DB00187,DB01407,13
DB01000,DB06696,74
DB12278,DB01227,48
DB09070,DB01217,69
DB00908,DB01153,72
DB00264,DB00182,72
DB00919,DB09268,69
DB01186,DB00908,48
DB06016,DB01254,72
DB00264,DB00960,72
DB00264,DB01019,48
DB00681,DB00884,48
DB00385,DB13783,71
DB00617,DB00254,46
DB01159,DB00765,31
DB00292,DB00323,48
DB00705,DB00333,3
DB00864,DB01222,48
DB01159,DB00771,48
DB01100,DB01012,72
DB06697,DB00333,46
DB00599,DB00254,74
DB06772,DB00928,48
DB00238,DB00213,3
DB01591,DB06697,46
DB00607,DB09268,69
DB01399,DB08991,48
DB00925,DB00765,59
DB00223,DB00976,72
DB00589,DB00864,48
DB06217,DB00908,46
DB09070,DB00990,69
DB00862,DB00790,9
DB00316,DB06717,72
DB01009,DB01283,48
DB00418,DB00652,48
DB00264,DB01029,72
DB03585,DB01708,48
DB00790,DB01144,48
DB00590,DB01116,59
DB01045,DB00196,46
DB00810,DB00804,48
DB00757,DB09074,46
DB01015,DB01076,48
DB01159,DB00780,48
DB01418,DB00744,5
DB00238,DB01551,3
DB00264,DB01096,72
DB01045,DB00959,74
DB06696,DB06736,71
DB00231,DB00985,48
DB08827,DB01254,72
DB00607,DB09231,3
DB01045,DB01591,3
DB06216,DB00203,46
DB00908,DB01015,19
DB00315,DB00363,48
DB01551,DB09286,48
DB01166,DB02703,72
DB01013,DB00224,72
DB01100,DB09074,72
DB00987,DB00196,46
DB00223,DB00136,69
DB13783,DB01412,69
DB00985,DB00557,15
DB00316,DB06697,46
DB01351,DB00715,48
DB08873,DB12598,74
DB00258,DB01054,69
DB06697,DB08873,46
DB00686,DB00744,5
DB01299,DB00250,48
DB01221,DB01437,48
DB00810,DB12278,48
DB01111,DB00955,56
DB00589,DB00444,48
DB00344,DB00765,31
DB01100,DB01437,48
DB00474,DB09238,3
DB00862,DB00590,59
DB01235,DB09238,46
DB01189,DB00925,48
DB00696,DB00444,48
DB00641,DB01100,72
DB06700,DB01551,63
DB00835,DB00715,46
DB00474,DB00391,48
DB00630,DB00919,23
DB08896,DB00254,46
DB00384,DB01399,36
DB01349,DB01399,48
DB08993,DB09268,69
DB00599,DB04920,59
DB01283,DB00959,48
DB00696,DB02703,72
DB00683,DB01069,48
DB00860,DB00203,46
DB00238,DB13158,74
DB00790,DB09215,48
DB01091,DB09238,48
DB00418,DB01427,3
DB12070,DB00224,46
DB00258,DB09238,69
DB00589,DB00780,46
DB00735,DB00663,48
DB00798,DB00939,71
DB12598,DB00035,48
DB09146,DB00630,74
DB00363,DB01437,48
DB08901,DB09238,46
DB01029,DB00790,48
DB00683,DB00835,48
DB01551,DB00908,51
DB01008,DB00196,72
DB00333,DB01029,46
DB00203,DB06268,9
DB09215,DB01222,48
DB01591,DB00251,46
DB01186,DB00951,48
DB00391,DB01580,48
DB01045,DB01012,3
DB00275,DB01009,48
DB06216,DB09078,19
DB01359,DB01628,36
DB01186,DB08807,24
DB06724,DB00223,2
DB01611,DB11254,74
DB01235,DB00238,46
DB00645,DB01086,48
DB00207,DB00196,19
DB00391,DB00344,48
DB01221,DB06595,46
DB00852,DB00835,75
DB00264,DB06819,72
DB00939,DB00287,69
DB00595,DB09268,69
DB01069,DB00951,46
DB01015,DB06717,72
DB00245,DB00652,48
DB00683,DB00323,48
DB00744,DB00177,46
DB00418,DB06736,3
DB01349,DB06717,72
DB00323,DB00765,31
DB06216,DB00224,74
DB00696,DB00335,24
DB01283,DB01013,48
DB00620,DB09067,69
DB00599,DB00790,59
DB12598,DB01357,74
DB00883,DB01144,48
DB06626,DB00254,46
DB00908,DB02703,72
DB00203,DB01054,9
DB01094,DB00379,46
DB01351,DB00557,15
DB00599,DB00187,59
DB00912,DB00715,8
DB01628,DB00908,46
DB00674,DB01591,69
DB00418,DB01054,3
DB01029,DB01076,48
DB00316,DB08873,46
DB00238,DB00277,3
DB00177,DB00287,59
DB01580,DB00557,15
DB00939,DB08964,69
DB00959,DB06819,69
DB09091,DB09070,72
DB00806,DB00790,59
DB01418,DB00607,11
DB00908,DB01001,19
DB00238,DB06772,3
DB01221,DB06216,48
DB00264,DB01235,29
DB00182,DB06016,60
DB01045,DB06626,74
DB01166,DB00213,72
DB00690,DB00196,46
DB00976,DB08871,19
DB00264,DB00641,72
DB11581,DB01254,72
DB09212,DB00695,28
DB00245,DB06595,46
DB00292,DB00771,48
DB06697,DB02703,72
DB01045,DB06700,3
DB11126,DB09230,69
DB11093,DB01054,69
DB00434,DB00557,15
DB00696,DB01204,48
DB00333,DB01063,48
DB01100,DB00985,48
DB01590,DB00224,72
DB00864,DB05265,46
DB01169,DB01029,48
DB01228,DB00264,46
DB01407,DB01325,82
DB00541,DB01069,72
DB01169,DB00333,19
DB01159,DB00692,48
DB00213,DB06595,46
DB01100,DB00599,48
DB00335,DB01144,48
DB00363,DB01623,19
DB00908,DB00340,48
DB12598,DB00884,48
DB00683,DB00790,72
DB06702,DB00254,46
DB06016,DB00224,46
DB00444,DB09074,46
DB01169,DB00780,48
DB00444,DB01254,72
DB06772,DB06717,72
DB01189,DB01437,48
DB01283,DB00224,46
DB01223,DB00184,46
DB00607,DB00955,74
DB01091,DB04920,48
DB09212,DB01325,69
DB06736,DB01325,69
DB00238,DB00976,3
DB01188,DB00884,48
DB01015,DB00182,8
DB06216,DB01159,48
DB06697,DB06717,72
DB00852,DB01069,75
DB06772,DB00987,48
DB00590,DB06697,46
DB02701,DB01076,48
DB00800,DB01029,59
DB01045,DB00499,3
DB00184,DB00379,46
DB01045,DB01243,72
DB01452,DB00695,48
DB01623,DB01580,48
DB00503,DB00196,46
DB00771,DB08918,48
DB00418,DB05381,3
DB00333,DB00379,46
DB00250,DB00745,46
DB01359,DB00590,29
DB01166,DB00277,46
DB06772,DB00196,46
DB00418,DB08901,3
DB01283,DB13783,48
DB01628,DB00976,46
DB06216,DB06788,19
DB01407,DB06595,46
DB09225,DB00344,48
DB00231,DB01159,48
DB00945,DB00630,48
DB01116,DB00177,59
DB01062,DB02703,72
DB00344,DB00610,83
DB01351,DB09231,3
DB01069,DB01359,59
DB00681,DB09268,69
DB00806,DB00925,59
DB00790,DB01089,59
DB00335,DB01064,13
DB00264,DB00757,72
DB00315,DB01063,48
DB00860,DB08804,73
DB01039,DB00705,46
DB01029,DB08991,48
DB00925,DB06717,72
DB00391,DB01069,48
DB00806,DB00238,46
DB01009,DB08991,48
DB06216,DB08903,19
DB01172,DB00681,56
DB00333,DB06700,46
DB00332,DB12278,48
DB00696,DB01062,48
DB00177,DB09238,59
DB06216,DB06144,48
DB06736,DB00224,46
DB00683,DB09286,48
DB00418,DB08867,74
DB00363,DB00645,48
DB01591,DB00196,46
DB00912,DB06718,8
DB00203,DB08873,72
DB01708,DB00951,74
DB00696,DB12598,72
DB00645,DB01235,48
DB08867,DB06717,72
DB01045,DB01188,72
DB00806,DB01116,59
DB01228,DB06697,46
DB01412,DB00379,46
DB00287,DB00692,59
DB00219,DB12278,48
DB00780,DB00363,48
DB00363,DB09038,48
DB01708,DB06718,73
DB00912,DB00182,8
DB01325,DB00912,69
DB01045,DB00860,74
DB00695,DB01252,69
DB01159,DB00883,48
DB00335,DB09238,59
DB00384,DB01029,48
DB05265,DB01357,74
DB06696,DB01399,71
DB00782,DB01452,48
DB01551,DB00224,46
DB00332,DB01452,48
DB00477,DB00275,48
DB00912,DB00945,8
DB00402,DB00292,48
DB01551,DB09015,48
DB09038,DB00780,8
DB00477,DB00344,19
DB00759,DB01254,72
DB00316,DB09074,46
DB00378,DB12598,69
DB01551,DB00363,46
DB00402,DB01437,48
DB00553,DB06702,76
DB00332,DB00196,46
DB01551,DB00292,48
DB00402,DB00690,48
DB01159,DB09074,46
DB05109,DB00715,46
DB00363,DB00705,46
DB00778,DB01254,72
DB09078,DB00333,19
DB01045,DB01179,3
DB06663,DB01252,69
DB00238,DB00363,74
DB00806,DB06268,59
DB00344,DB00771,48
DB08798,DB00177,46
DB00187,DB12598,36
DB08873,DB06717,72
DB01303,DB00207,46
DB00391,DB01116,1
DB01169,DB00976,19
DB00674,DB00196,46
DB08991,DB00223,48
DB00884,DB06810,23
DB01169,DB01359,48
DB00333,DB06699,19
DB00264,DB00951,72
DB01221,DB01129,46
DB00782,DB01062,48
DB00219,DB00908,48
DB01399,DB00223,48
DB00344,DB00790,72
DB00674,DB06663,53
DB08901,DB00705,46
DB00231,DB00391,48
DB00499,DB06717,72
DB11093,DB00254,74
DB00402,DB00391,48
DB06697,DB01254,72
DB00182,DB00800,59
DB00238,DB01357,74
DB00839,DB01580,8
DB00864,DB00541,74
DB01351,DB00434,48
DB12598,DB09215,5
DB00864,DB01009,56
DB00207,DB01015,19
DB01153,DB09238,48
DB00315,DB06144,48
DB01437,DB00771,48
DB00780,DB00264,59
DB01223,DB09074,46
DB00960,DB01029,48
DB01064,DB01189,81
DB00474,DB00477,48
DB00883,DB02703,72
DB00683,DB06717,72
DB00385,DB01009,71
DB00418,DB01069,48
DB01086,DB06700,48
DB00908,DB06702,76
DB00862,DB00254,46
DB01575,DB00908,74
DB00182,DB00925,59
DB06810,DB01009,71
DB00744,DB00224,46
DB00316,DB00184,46
DB01186,DB00335,24
DB01551,DB11106,48
DB06736,DB00695,28
DB01254,DB00316,79
DB00264,DB00692,59
DB00780,DB01029,59
DB08903,DB08871,19
DB06702,DB06717,72
DB00333,DB01351,48
DB00402,DB01623,48
DB00391,DB01452,48
DB01045,DB01091,72
DB00960,DB00238,46
DB06696,DB08991,71
DB01029,DB01359,48
DB00939,DB06736,48
DB06697,DB00250,48
DB08807,DB00939,36
DB01169,DB09038,48
DB06216,DB01580,48
DB00804,DB11315,48
DB06711,DB01580,24
DB01222,DB00674,48
DB01189,DB01144,48
DB00477,DB08873,46
DB09212,DB01708,48
DB09286,DB01069,48
DB01172,DB00945,71
DB00928,DB00363,48
DB06697,DB00207,19
DB00254,DB00459,48
DB06792,DB00790,74
DB09146,DB00213,66
DB06216,DB00645,48
DB01039,DB06717,72
DB00645,DB00557,15
DB12070,DB01012,46
DB00344,DB01069,48
DB00187,DB09038,48
DB00652,DB00557,15
DB06595,DB00976,46
DB01159,DB00590,48
DB01039,DB08873,46
DB06724,DB00630,74
DB01189,DB01580,48
DB01283,DB08918,52
DB01357,DB01217,69
DB08918,DB00745,46
DB06696,DB00744,71
DB00264,DB00945,36
DB00553,DB00224,46
DB00686,DB01357,11
DB00759,DB02703,72
DB00960,DB01144,48
DB08896,DB08873,46
DB00908,DB00207,19
DB00182,DB01054,59
DB00780,DB00384,48
DB01427,DB00976,46
DB01452,DB01412,48
DB01628,DB00503,46
DB08807,DB06736,36
DB01580,DB09215,36
DB00207,DB01623,19
DB08867,DB00379,46
DB00681,DB00177,48
DB00444,DB00254,46
DB00238,DB00379,3
DB00344,DB06153,48
DB00184,DB06595,46
DB00745,DB00203,46
DB00990,DB00203,46
DB01351,DB01359,59
DB00833,DB09268,69
DB00599,DB00590,59
DB01179,DB00224,46
DB00335,DB01009,36
DB09286,DB01235,29
DB01100,DB00344,19
DB00939,DB09215,48
DB00474,DB00335,59
DB01166,DB01100,72
DB00335,DB08918,72
DB00852,DB00344,36
DB00264,DB00363,72
DB11315,DB00652,48
DB01351,DB01159,48
DB01129,DB00196,72
DB00418,DB01223,74
DB01189,DB00275,48
DB00806,DB00177,59
DB00757,DB08873,46
DB01551,DB00557,15
DB08901,DB01015,46
DB00363,DB00800,48
DB00599,DB00715,48
DB01045,DB13158,74
DB04920,DB00196,72
DB00780,DB01069,48
DB00477,DB00203,46
DB01100,DB00908,72
DB01013,DB00136,69
DB08896,DB02703,72
DB01186,DB01580,24
DB00503,DB00379,46
DB00379,DB06595,46
DB00780,DB01001,48
DB12070,DB00238,46
DB01015,DB06700,8
DB01069,DB00884,17
DB01094,DB00277,46
DB00945,DB00695,28
DB01045,DB11581,3
DB00599,DB09225,48
DB04572,DB00705,46
DB08991,DB01325,69
DB00780,DB09225,48
DB00809,DB01551,48
DB00503,DB00951,46
DB01086,DB00434,48
DB08903,DB00715,19
DB00852,DB01100,60
DB00674,DB09074,46
DB01159,DB00203,46
DB00735,DB03585,48
DB00323,DB00384,48
DB00674,DB00705,46
DB01086,DB09225,48
DB00919,DB01399,71
DB06736,DB00203,46
DB06697,DB01357,74
DB01169,DB00757,19
DB01045,DB00245,3
DB01009,DB00630,48
DB00590,DB00692,59
DB00959,DB09074,46
DB01418,DB01140,5
DB00735,DB01399,48
DB00315,DB00182,72
DB00969,DB00177,46
DB00990,DB08873,46
DB06663,DB00839,8
DB00925,DB01254,72
DB00607,DB01172,74
DB00250,DB00883,48
DB00333,DB00690,15
DB01580,DB00184,48
DB01153,DB00681,69
DB11126,DB01054,69
DB00620,DB00912,69
DB00705,DB00951,46
DB01153,DB00641,48
DB00402,DB00434,48
DB01069,DB00224,74
DB00806,DB00207,46
DB00908,DB01254,72
DB00182,DB01029,59
DB06595,DB08873,46
DB00620,DB00224,46
DB01159,DB02703,72
DB00363,DB00275,48
DB00213,DB00277,46
DB00839,DB06700,8
DB01351,DB00960,59
DB06772,DB00290,48
DB01283,DB01015,46
DB01628,DB00663,48
DB00790,DB09212,48
DB00696,DB00196,46
DB00503,DB06717,72
DB00474,DB00434,48
DB00332,DB01116,48
DB09286,DB00695,48
DB01045,DB00839,74
DB00182,DB00951,46
DB06700,DB01623,48
DB06216,DB06717,72
DB00663,DB09070,72
DB06736,DB06595,46
DB00599,DB01427,3
DB06702,DB02703,72
DB01437,DB06144,48
DB12070,DB00503,46
DB00184,DB00254,46
DB00589,DB00196,46
DB12070,DB00333,46
DB00332,DB01551,48
DB08918,DB00503,46
DB01357,DB09238,46
DB00681,DB01235,29
DB00477,DB00224,46
DB01628,DB00177,46
DB05381,DB01254,72
DB13783,DB01029,69
DB01069,DB01299,72
DB00715,DB01012,46
DB00231,DB01254,72
DB00969,DB02703,72
DB00316,DB02703,72
DB00969,DB08873,72
DB00744,DB00254,46
DB08807,DB01019,48
DB01093,DB06702,76
DB00798,DB06736,71
DB01100,DB08903,19
DB01033,DB01015,62
DB01159,DB00557,15
DB00969,DB00254,46
DB00908,DB00681,72
DB06700,DB01291,84
DB00333,DB00765,31
DB06697,DB00884,48
DB00499,DB00705,46
DB00705,DB01254,72
DB00908,DB06216,32
DB00207,DB00503,19
DB00589,DB00976,46
DB01076,DB00976,72
DB00184,DB00745,46
DB00919,DB09215,71
DB00884,DB00955,23
DB01590,DB00477,72
DB05109,DB00333,46
DB01179,DB00976,46
DB13595,DB00223,2
DB00250,DB00705,46
DB08903,DB00254,46
DB00245,DB11315,48
DB00976,DB00224,46
DB01100,DB00503,72
DB01418,DB09215,5
DB01407,DB00238,46
DB09212,DB13783,48
DB00277,DB01015,46
DB08873,DB00790,74
DB00862,DB00692,9
DB09225,DB00835,48
DB00735,DB00939,48
DB00744,DB09091,48
DB00264,DB01069,72
DB09078,DB08873,46
DB00744,DB00705,46
DB01186,DB08827,48
DB08918,DB00182,48
DB08918,DB01227,63
DB00238,DB06697,74
DB01325,DB00715,54
DB00503,DB00620,48
DB00960,DB00715,46
DB00264,DB01628,72
DB00177,DB00790,48
DB00315,DB01100,48
DB01116,DB01591,48
DB01551,DB01452,48
DB00418,DB06268,3
DB00683,DB00196,46
DB01189,DB01235,29
DB06772,DB00488,48
DB01008,DB00203,46
DB01351,DB01437,48
DB01227,DB09015,48
DB01551,DB00599,48
DB00620,DB00136,69
DB00474,DB06144,48
DB00503,DB00224,46
DB00238,DB01012,3
DB00696,DB05381,48
DB00735,DB01427,48
DB01452,DB00182,68
DB01628,DB08873,46
DB00444,DB00745,46
DB00333,DB01325,48
DB00744,DB01325,69
DB00864,DB06772,48
DB01422,DB01427,48
DB01291,DB00695,82
DB00477,DB01015,19
DB08867,DB00238,72
DB00782,DB00340,48
DB00418,DB00335,59
DB00864,DB08991,56
DB01172,DB01009,71
DB01628,DB06697,46
DB01100,DB09286,48
DB08867,DB00203,72
DB00477,DB00800,48
DB01186,DB00976,46
DB01228,DB01012,46
DB00384,DB01359,48
DB00292,DB00434,48
DB01159,DB00976,46
DB00292,DB09286,48
DB00882,DB01076,48
DB05109,DB00951,46
DB01054,DB00224,46
DB00757,DB01015,19
DB01221,DB01029,46
DB00177,DB01399,48
DB01591,DB01551,48
DB00780,DB04920,48
DB01045,DB01100,3
DB06803,DB00224,46
DB00333,DB01076,48
DB01580,DB06153,48
DB01086,DB00715,48
DB01169,DB00344,19
DB09078,DB00254,46
DB00503,DB09074,46
DB01102,DB00696,70
DB00590,DB00925,59
DB04920,DB00477,46
DB08873,DB00224,74
DB01054,DB00335,48
DB00908,DB00250,48
DB00810,DB11315,48
DB01045,DB00251,72
DB00696,DB00960,24
DB00804,DB01591,48
DB00839,DB00780,8
DB00790,DB00800,59
DB00292,DB01235,48
DB06697,DB09230,48
DB01064,DB00695,82
DB00599,DB00434,48
DB11994,DB06702,76
DB00790,DB04920,48
DB01189,DB00599,48
DB01223,DB00277,46
DB01418,DB01254,5
DB01418,DB01166,5
DB01580,DB00695,48
DB00782,DB00908,48
DB01069,DB01063,48
DB00380,DB00363,48
DB06144,DB00765,31
DB00385,DB00939,71
DB00695,DB01235,29
DB01015,DB00196,46
DB01351,DB01144,59
DB06696,DB09212,71
DB00231,DB01351,48
DB00864,DB01280,48
DB01351,DB01029,59
DB00652,DB01221,48
DB01418,DB01076,5
DB00238,DB01013,74
DB00332,DB00804,48
DB00860,DB01357,72
DB05109,DB00177,46
DB00264,DB00503,72
DB00238,DB04572,3
DB00333,DB01015,19
DB00335,DB00883,48
DB06700,DB09286,48
DB01551,DB09074,46
DB00908,DB00177,46
DB06595,DB00254,46
DB11126,DB01427,69
DB13783,DB09015,69
DB00839,DB01039,8
DB00213,DB00884,69
DB01045,DB00136,3
DB00800,DB00323,48
DB00976,DB00477,19
DB01590,DB01204,72
DB00771,DB00835,48
DB00864,DB01091,46
DB01708,DB02703,72
DB05109,DB01254,72
DB01159,DB06595,46
DB01186,DB01076,48
DB06216,DB01252,69
DB00254,DB13595,66
DB01437,DB08918,48
DB12070,DB00908,46
DB01100,DB01227,48
DB00780,DB01291,48
DB01169,DB01591,19
DB00207,DB00254,46
DB01254,DB06724,66
DB09078,DB08871,19
DB01089,DB06268,59
DB01166,DB00503,72
DB01159,DB00363,46
DB00696,DB00715,48
DB00620,DB08873,46
DB03756,DB09238,46
DB00908,DB01069,19
DB00883,DB01235,29
DB00681,DB00692,48
DB00780,DB00477,48
DB00696,DB00182,70
DB00705,DB06702,76
DB06016,DB09074,46
DB00316,DB00207,46
DB00379,DB09074,46
DB00589,DB00715,46
DB00696,DB01015,48
DB06697,DB01427,48
DB01235,DB00182,48
DB01045,DB00745,3
DB01708,DB01357,48
DB00314,DB09268,69
DB00231,DB09225,48
DB00620,DB01357,72
DB00385,DB00945,71
DB12070,DB00363,46
DB00477,DB09038,48
DB01359,DB04920,48
DB08901,DB02703,72
DB00541,DB01100,72
DB00477,DB00771,48
DB09038,DB08918,8
DB01029,DB09070,59
DB09561,DB13595,66
DB00641,DB01001,72
DB01291,DB13783,69
DB00599,DB00323,48
DB01422,DB00364,66
DB00557,DB06702,76
DB00245,DB00333,46
DB01221,DB01069,48
DB01452,DB00035,48
DB09286,DB00835,48
DB00368,DB01325,82
DB00182,DB01144,71
DB00780,DB01063,48
DB00705,DB00715,46
DB00839,DB08804,8
DB01623,DB00771,48
DB00379,DB00908,46
DB00744,DB08991,48
DB01166,DB01628,72
DB01169,DB00839,69
DB00652,DB01069,48
DB04572,DB00976,46
DB00939,DB00620,48
DB01623,DB01452,48
DB00264,DB06217,72
DB00617,DB01029,46
DB00744,DB08873,46
DB06736,DB01708,48
DB01204,DB00184,46
DB00589,DB00203,46
DB00782,DB01591,48
DB00363,DB06663,19
DB12598,DB01283,5
DB00715,DB00344,48
DB00384,DB01283,36
DB00641,DB01217,72
DB01580,DB01291,13
DB00305,DB00363,48
DB00852,DB00238,46
DB01228,DB00224,46
DB00264,DB06702,76
DB08798,DB09238,46
DB00696,DB00864,48
DB00499,DB00745,46
DB00652,DB01325,48
DB12598,DB01708,48
DB01100,DB00771,48
DB08903,DB01591,19
DB00277,DB06715,72
DB01045,DB00474,3
DB05109,DB00203,46
DB00835,DB00333,46
DB00852,DB00780,70
DB00213,DB00630,69
DB00182,DB01580,59
DB00960,DB04920,48
DB01045,DB01008,3
DB13158,DB06718,73
DB00541,DB01086,72
DB00945,DB00224,46
DB00790,DB00945,36
DB00599,DB01076,48
DB01580,DB00323,48
DB00177,DB00264,48
DB00363,DB01452,48
DB00323,DB00780,48
DB00620,DB00951,74
DB01227,DB06153,48
DB00207,DB01189,19
DB00945,DB00860,48
DB06772,DB09070,48
DB01029,DB00224,46
DB00771,DB00715,48
DB01412,DB00238,46
DB01580,DB09238,59
DB00363,DB01029,46
DB09414,DB00258,66
DB13783,DB11106,69
DB00477,DB06663,19
DB00852,DB01144,71
DB00641,DB06697,46
DB00238,DB00177,46
DB08896,DB00705,46
DB00477,DB00177,48
DB00970,DB09268,69
DB01551,DB01012,46
DB01243,DB01054,48
DB00207,DB00674,19
DB00683,DB00976,72
DB01628,DB00287,69
DB00864,DB01076,48
DB00883,DB06717,72
DB00187,DB01611,46
DB00203,DB09238,9
DB00908,DB00344,19
DB01407,DB00852,48
DB00674,DB00976,46
DB00800,DB00765,59
DB01235,DB01100,69
DB00919,DB03585,71
DB01100,DB06699,19
DB01243,DB09238,48
DB01045,DB00444,3
DB08827,DB09074,72
DB09074,DB01076,48
DB00607,DB06696,74
DB01045,DB06702,3
DB00363,DB00790,48
DB01091,DB00681,69
DB01580,DB00590,29
DB00379,DB00224,46
DB01221,DB00196,46
DB01069,DB06016,48
DB00696,DB00745,48
DB00696,DB00203,46
DB01580,DB01001,13
DB01015,DB00780,8
DB00182,DB01012,46
DB00862,DB00264,9
DB01222,DB00224,72
DB00541,DB09074,46
DB00757,DB06702,76
DB00525,DB01054,48
DB00599,DB00335,59
DB00835,DB06717,72
DB00780,DB01100,48
DB01169,DB00800,48
DB06153,DB06700,48
DB00250,DB00499,48
DB00589,DB01062,48
DB00864,DB09215,56
DB00332,DB01062,48
DB00418,DB00277,3
DB00238,DB00959,74
DB00683,DB00541,74
DB03585,DB01013,48
DB00474,DB00590,59
DB00231,DB00745,46
DB01427,DB01076,48
DB01222,DB09067,69
DB01580,DB09070,59
DB01325,DB00790,59
DB00323,DB01029,48
DB00287,DB01029,59
DB01227,DB00323,48
DB01186,DB00959,48
DB01015,DB00224,46
DB00810,DB01062,48
DB06144,DB00333,46
DB00912,DB00976,72
DB00203,DB02703,72
DB00287,DB00960,59
DB06810,DB01283,71
DB00474,DB00323,48
DB00744,DB01015,46
DB01359,DB03585,36
DB06711,DB00344,36
DB01628,DB01685,46
DB01221,DB06144,48
DB01172,DB01628,71
DB00344,DB01064,48
DB06700,DB00196,46
DB01159,DB01015,46
DB01452,DB09225,48
DB01222,DB00976,72
DB00541,DB00305,48
DB00203,DB00925,9
DB00231,DB01623,48
DB00852,DB00705,46
DB00959,DB01357,72
DB00652,DB01159,48
DB00379,DB00254,46
DB13158,DB00681,82
DB00835,DB09238,46
DB00332,DB00809,48
DB00883,DB09074,46
DB05265,DB01223,74
DB00908,DB01169,32
DB00384,DB08991,36
DB01029,DB01015,46
DB00250,DB09074,46
DB08918,DB01452,63
DB00264,DB01283,36
DB01169,DB00590,48
DB01437,DB00344,48
DB00477,DB01029,48
DB13595,DB01222,2
DB01100,DB00645,48
DB00238,DB00757,3
DB00976,DB06788,19
DB06772,DB04572,48
DB01029,DB12598,48
DB00363,DB00254,46
DB00277,DB09070,72
DB01580,DB00277,13
DB00187,DB01019,48
DB00402,DB01227,48
DB00231,DB06216,48
DB00418,DB01325,29
DB00778,DB00224,46
DB00477,DB00254,72
DB00182,DB00705,46
DB01054,DB00323,48
DB00275,DB01235,29
DB00384,DB03585,36
DB00839,DB08807,8
DB00187,DB00715,72
DB00810,DB00652,48
DB00969,DB01254,72
DB00264,DB00790,48
DB06216,DB01001,19
DB01235,DB00765,31
DB01062,DB00340,48
DB00315,DB00757,63
DB06736,DB08991,48
DB00735,DB00945,48
DB09078,DB00203,46
DB01166,DB04920,72
DB01100,DB01076,48
DB00402,DB00477,48
DB00477,DB01221,48
DB01159,DB00434,48
DB11817,DB00254,46
DB13783,DB00765,69
DB00599,DB01144,59
DB01359,DB09212,36
DB00780,DB06216,48
DB00541,DB00335,72
DB08827,DB01076,48
DB01001,DB00696,70
DB13783,DB00663,48
DB06216,DB01235,69
DB00864,DB00928,48
DB01189,DB00292,48
DB00177,DB00939,48
DB05381,DB00705,46
DB01551,DB00645,48
DB01179,DB00705,46
DB00344,DB00035,48
DB01708,DB06819,69
DB00959,DB00912,69
DB06144,DB01235,69
DB00744,DB00203,46
DB06016,DB00951,46
DB00333,DB00557,15
DB00553,DB06717,72
DB00187,DB01399,36
DB00778,DB00254,46
DB00474,DB00960,59
DB00315,DB01623,48
DB00335,DB00800,59
DB00238,DB00641,3
DB05109,DB01029,46
DB00757,DB06663,19
DB01069,DB00254,72
DB00316,DB01129,46
DB00231,DB01437,48
DB00402,DB00196,46
DB06736,DB00223,48
DB00277,DB00705,46
DB05109,DB00363,48
DB01069,DB00503,46
DB01359,DB08991,36
DB00418,DB01100,48
DB01551,DB01254,72
DB00809,DB00810,48
DB00182,DB00477,46
DB01708,DB09070,48
DB00335,DB08991,36
DB00690,DB06700,48
DB06144,DB06153,48
DB06772,DB02703,72
DB01116,DB06702,48
DB00715,DB00780,48
DB00683,DB00599,48
DB00919,DB01628,71
DB00402,DB00705,46
DB00620,DB00695,82
DB00683,DB01452,48
DB00245,DB01062,48
DB01009,DB09212,48
DB00681,DB09286,48
DB00418,DB01227,48
DB00275,DB00925,59
DB08827,DB08873,72
DB01580,DB09038,48
DB08918,DB01418,48
DB01351,DB00800,59
DB06216,DB01452,48
DB00203,DB00590,59
DB01359,DB00939,36
DB01159,DB09038,48
DB00674,DB00264,53
DB00835,DB00254,46
DB00864,DB09038,69
DB00275,DB00590,48
DB01100,DB00277,46
DB00474,DB00557,15
DB00744,DB01399,48
DB00402,DB01221,48
DB08827,DB00705,72
DB00735,DB01628,48
DB00418,DB00250,3
DB06626,DB00379,46
DB01001,DB13783,69
DB00705,DB00254,46
DB00692,DB01029,59
DB08901,DB00254,46
DB01045,DB04572,3
DB00939,DB13783,48
DB01086,DB08918,48
DB00745,DB09074,46
DB00245,DB01551,48
DB01009,DB09238,46
DB00641,DB00778,72
DB00945,DB13783,48
DB11126,DB09238,69
DB08918,DB00368,84
DB00835,DB00745,46
DB00418,DB00985,48
DB01628,DB00363,46
DB00695,DB00790,48
DB00402,DB01452,48
DB01551,DB09225,48
DB01172,DB09212,71
DB00696,DB01685,48
DB00363,DB01252,69
DB00363,DB00335,48
DB00187,DB01223,13
DB00862,DB00287,9
DB00692,DB01359,59
DB00959,DB01254,72
DB00852,DB13595,71
DB00378,DB01418,69
DB00264,DB00810,72
DB00852,DB00333,46
DB00645,DB00771,48
DB00744,DB00620,48
DB00645,DB01069,48
DB00418,DB00391,48
DB06810,DB06736,71
DB01221,DB00292,48
DB01045,DB01029,3
DB00245,DB09238,46
DB01159,DB00177,46
DB00610,DB01064,48
DB00391,DB00810,1
DB01062,DB06717,72
DB00418,DB09238,3
DB01628,DB00224,46
DB00264,DB12598,36
DB08991,DB00035,48
DB00590,DB06711,4
DB01708,DB00695,82
DB00213,DB00379,46
DB01039,DB02703,72
