d1,d2,type
DB01045,DB01068,3
DB08943,DB09230,48
DB04920,DB04871,46
DB06696,DB00337,71
DB01394,DB01086,72
DB13158,DB05521,74
DB00486,DB00177,48
DB00263,DB09038,8
DB00474,DB09072,15
DB00495,DB01129,46
DB01166,DB01232,72
DB00275,DB00328,48
DB00683,DB01614,48
DB00820,DB01116,9
DB01174,DB00744,3
DB01030,DB00305,72
DB00468,DB00759,72
DB00682,DB06718,5
DB00543,DB00224,46
DB00250,DB01032,72
DB00955,DB00554,71
DB01088,DB00335,59
DB00332,DB06636,46
DB01053,DB00955,74
DB00862,DB09236,9
DB00238,DB00593,3
DB00277,DB00268,46
DB00285,DB00696,48
DB08873,DB01597,74
DB06216,DB08907,69
DB05039,DB00959,82
DB00332,DB00243,46
DB00705,DB09048,72
DB09282,DB01029,59
DB00663,DB04575,72
DB00590,DB01612,48
DB00499,DB09120,46
DB00263,DB09238,46
DB00182,DB01224,60
DB00802,DB00705,46
DB01086,DB00423,48
DB01244,DB00951,46
DB00398,DB00316,79
DB00541,DB09102,72
DB01092,DB01070,81
DB00554,DB01222,48
DB01628,DB01104,52
DB00754,DB00557,15
DB00852,DB00427,75
DB00696,DB00489,24
DB00672,DB00951,46
DB00780,DB00433,48
DB00633,DB00951,46
DB12070,DB08881,72
DB00622,DB08873,46
DB06216,DB01501,48
DB00991,DB00959,48
DB00541,DB00321,72
DB11581,DB12332,46
DB08910,DB06717,72
DB01142,DB00203,46
DB01628,DB01101,46
DB00333,DB00675,10
DB01222,DB01155,48
DB04946,DB00344,19
DB04272,DB09215,5
DB09238,DB01211,46
DB01166,DB00215,72
DB12278,DB01466,48
DB00250,DB01167,46
DB01351,DB01353,48
DB11636,DB00498,69
DB00358,DB00245,69
DB00584,DB01144,48
DB00436,DB12278,72
DB01440,DB00645,48
DB00238,DB00176,46
DB00327,DB00224,46
DB00231,DB00298,48
DB00418,DB00201,3
DB00434,DB08872,48
DB01229,DB06595,48
DB00476,DB01063,48
DB06700,DB06636,46
DB01062,DB01339,48
DB01169,DB00774,48
DB01189,DB01023,48
DB08918,DB00964,84
DB01045,DB06287,74
DB01628,DB09063,72
DB00238,DB09555,3
DB06698,DB01064,69
DB00705,DB00582,74
DB01069,DB06603,72
DB00753,DB09286,48
DB09128,DB00203,72
DB00864,DB00554,56
DB00952,DB00363,48
DB03585,DB00214,28
DB00849,DB09225,48
DB01002,DB01144,48
DB06697,DB06694,48
DB00182,DB01614,60
DB00798,DB00210,71
DB00497,DB01351,48
DB01174,DB00862,3
DB01588,DB00715,48
DB00363,DB00283,46
DB00496,DB08873,46
DB06724,DB00530,74
DB00909,DB00203,46
DB00797,DB00765,59
DB00661,DB00790,46
DB00933,DB06144,48
DB00153,DB00976,46
DB00189,DB00715,48
DB00738,DB00945,8
DB12598,DB01160,69
DB09286,DB01162,48
DB00862,DB00178,9
DB00557,DB01017,15
DB03585,DB01384,48
DB05109,DB01403,46
DB00333,DB00915,19
DB00333,DB00427,48
DB01418,DB06737,5
DB00645,DB00540,48
DB00694,DB00541,74
DB00175,DB01062,72
DB00802,DB08807,53
DB00264,DB00091,72
DB09282,DB00287,59
DB00328,DB00224,46
DB00231,DB00628,48
DB01045,DB00957,74
DB00275,DB06826,59
DB00264,DB00268,72
DB01452,DB08883,15
DB01235,DB00215,46
DB00976,DB01274,19
DB00333,DB00660,48
DB00611,DB00292,48
DB00899,DB06216,48
DB00598,DB01009,36
DB06402,DB06788,19
DB11581,DB00619,46
DB00696,DB00875,48
DB01401,DB08964,69
DB06824,DB13595,66
DB01037,DB00883,48
DB08916,DB01221,72
DB01013,DB01400,48
DB08808,DB12598,36
DB00264,DB00398,72
DB06216,DB00721,48
DB01116,DB08808,59
DB00206,DB00883,48
DB00539,DB01325,50
DB09225,DB13025,48
DB00402,DB00205,46
DB00435,DB01144,48
DB01097,DB00705,46
DB09183,DB00203,46
DB00310,DB00800,59
DB00699,DB00864,48
DB01158,DB01359,53
DB00444,DB00511,57
DB00335,DB09084,36
DB00323,DB09245,48
DB00957,DB09038,69
DB00963,DB01283,48
DB01206,DB09238,46
DB00927,DB00213,46
DB00727,DB00862,37
DB04840,DB00908,46
DB08795,DB00798,74
DB00798,DB08981,71
DB00835,DB01101,46
DB00531,DB01076,48
DB00866,DB00264,46
DB00206,DB00765,31
DB00296,DB06700,48
DB00696,DB01171,48
DB01169,DB06825,19
DB01028,DB06595,46
DB01227,DB11609,48
DB08807,DB01435,36
DB00443,DB08804,73
DB00298,DB00434,48
DB09286,DB13025,48
DB01189,DB00366,15
DB00498,DB00735,5
DB00790,DB09288,48
DB00959,DB01601,72
DB04840,DB00960,59
DB01591,DB00646,46
DB01118,DB01580,53
DB01590,DB00284,69
DB00771,DB00949,48
DB01039,DB06817,47
DB01069,DB00486,15
DB01018,DB08807,24
DB01418,DB08887,5
DB00251,DB00393,48
DB00892,DB01086,48
DB00652,DB00849,48
DB01220,DB01091,72
DB00175,DB00196,46
DB00864,DB05521,72
DB00367,DB00254,46
DB12278,DB06204,48
DB01155,DB00258,66
DB00731,DB09238,46
DB01325,DB01016,69
DB01551,DB06767,64
DB01216,DB00976,46
DB00474,DB00268,31
DB00599,DB01353,48
DB01045,DB06414,74
DB00212,DB00287,59
DB00333,DB00508,48
DB00006,DB09070,5
DB00696,DB01181,48
DB00363,DB06738,48
DB01064,DB01253,70
DB00264,DB00613,72
DB01116,DB00797,59
DB04855,DB01001,19
DB00277,DB01059,46
DB01009,DB00487,26
DB08895,DB06268,72
DB06711,DB00489,24
DB09241,DB00250,72
DB06016,DB09039,46
DB01418,DB00313,46
DB01367,DB00187,48
DB00829,DB01159,48
DB01206,DB00477,46
DB09075,DB00224,72
DB09039,DB00363,72
DB01238,DB01144,59
DB09230,DB01321,46
DB01623,DB06690,48
DB01005,DB00649,48
DB06772,DB08828,48
DB01086,DB01202,48
DB00864,DB00861,56
DB00530,DB09074,46
DB01201,DB00363,74
DB01189,DB01192,48
DB00778,DB00619,46
DB00696,DB09000,48
DB01041,DB01144,48
DB09286,DB00214,48
DB00237,DB00418,48
DB01227,DB01355,48
DB00945,DB06605,48
DB00623,DB00503,46
DB05265,DB06287,48
DB01274,DB06595,46
DB00669,DB09286,48
DB00231,DB00199,46
DB04871,DB09074,46
DB03585,DB00487,26
DB01050,DB00196,46
DB00461,DB00735,48
DB09128,DB00196,72
DB00697,DB00335,24
DB00337,DB00976,46
DB01623,DB00967,48
DB06216,DB05039,19
DB00945,DB00476,52
DB00451,DB02703,72
DB01159,DB04868,46
DB01200,DB05381,48
DB00477,DB00318,69
DB00418,DB01132,3
DB00619,DB00951,46
DB00972,DB00223,48
DB00990,DB08864,74
DB09231,DB00227,48
DB00589,DB08893,46
DB00619,DB00976,72
DB00817,DB13595,66
DB00654,DB01029,59
DB09236,DB09038,48
DB00476,DB00277,46
DB00608,DB06803,74
DB00804,DB00761,58
DB01189,DB01198,48
DB01100,DB00961,48
DB09212,DB01047,48
DB01028,DB06697,46
DB06212,DB09238,72
DB01149,DB09225,48
DB06696,DB13167,71
DB00590,DB00903,48
DB00528,DB00196,72
DB01158,DB01580,59
DB00810,DB00497,48
DB08976,DB00884,48
DB00652,DB00844,48
DB00589,DB00694,48
DB01118,DB06788,19
DB00757,DB00540,19
DB00185,DB00503,46
DB00683,DB00289,46
DB01626,DB01089,59
DB00976,DB00673,72
DB00657,DB00925,59
DB03585,DB00999,69
DB00182,DB00796,59
DB09280,DB09074,74
DB00794,DB09230,3
DB00703,DB01235,29
DB08918,DB00199,46
DB01177,DB06697,46
DB00757,DB01242,19
DB01028,DB00363,46
DB00712,DB00884,48
DB00484,DB09038,48
DB00806,DB00163,52
DB01174,DB01351,48
DB01221,DB08922,48
DB01037,DB01054,59
DB01054,DB00678,48
DB00363,DB09112,48
DB00313,DB01580,48
DB06217,DB00502,46
DB01021,DB00340,72
DB08808,DB01407,13
DB00177,DB00338,46
DB00800,DB00661,48
DB00857,DB00951,46
DB00479,DB06736,71
DB08991,DB13167,48
DB00494,DB00780,48
DB00759,DB00246,46
DB06736,DB00655,48
DB01220,DB09231,74
DB01600,DB00287,69
DB01399,DB04951,48
DB00545,DB06702,69
DB01008,DB00091,72
DB01349,DB01340,48
DB00418,DB00413,31
DB09085,DB01069,48
DB00744,DB02187,48
DB00418,DB08883,15
DB00363,DB04876,69
DB01045,DB09040,72
DB00488,DB00511,57
DB11093,DB09138,74
DB00474,DB06204,15
DB00714,DB09038,48
DB01197,DB01089,59
DB01349,DB01397,48
DB02709,DB00277,46
DB00690,DB00263,46
DB00976,DB00283,46
DB01394,DB08896,72
DB09215,DB00838,48
DB00641,DB01137,72
DB01166,DB08887,5
DB00972,DB00951,46
DB00784,DB06736,48
DB00569,DB01009,5
DB00228,DB09286,48
DB01418,DB01182,72
DB00266,DB00686,5
DB01239,DB01069,48
DB01179,DB09118,72
DB00499,DB00169,46
DB01377,DB00223,2
DB00599,DB09009,48
DB09220,DB00695,59
DB01267,DB01551,48
DB09275,DB01013,2
DB06803,DB00625,46
DB00250,DB09054,46
DB00490,DB01159,48
DB00641,DB09118,72
DB00738,DB02703,72
DB00782,DB01209,48
DB01551,DB01149,46
DB00969,DB00622,46
DB01059,DB11093,66
DB00908,DB00246,46
DB00690,DB00854,48
DB00264,DB01233,72
DB00679,DB00745,46
DB00184,DB01104,46
DB01365,DB00696,70
DB00177,DB08931,48
DB09041,DB00364,66
DB00178,DB00925,59
DB09104,DB09414,74
DB01201,DB03756,3
DB01274,DB00745,46
DB00849,DB00264,59
DB04835,DB00976,72
DB00363,DB00691,19
DB12278,DB00327,48
DB00975,DB03619,48
DB01466,DB00203,46
DB01433,DB11106,48
DB01045,DB04574,3
DB00708,DB06153,48
DB00590,DB00876,48
DB00925,DB05271,48
DB00677,DB00184,48
DB01008,DB06636,46
DB01380,DB01357,72
DB08895,DB00745,46
DB00758,DB00806,52
DB00559,DB00912,74
DB00805,DB00264,53
DB09289,DB00035,48
DB00332,DB01081,48
DB06684,DB01012,46
DB01197,DB04920,48
DB00531,DB00951,46
DB01412,DB00176,46
DB00204,DB00908,32
DB00872,DB00759,72
DB00217,DB00790,59
DB01100,DB09072,15
DB01418,DB01241,46
DB01016,DB00187,8
DB01174,DB00759,3
DB01227,DB06716,48
DB00285,DB06717,72
DB00615,DB01008,3
DB00908,DB01081,48
DB00912,DB00476,8
DB00749,DB01708,48
DB00332,DB00420,46
DB00193,DB00182,26
DB01095,DB01029,46
DB00178,DB01223,74
DB00714,DB01054,48
DB01193,DB06702,76
DB00877,DB01427,48
DB01136,DB09038,48
DB00528,DB00323,48
DB00335,DB00742,48
DB09034,DB01159,15
DB00231,DB00924,48
DB01057,DB01580,53
DB01227,DB01263,46
DB00692,DB01203,59
DB00612,DB01223,13
DB01009,DB09211,69
DB00584,DB01359,48
DB01611,DB00730,74
DB00742,DB01144,48
DB06212,DB00951,72
DB01227,DB00427,48
DB01009,DB06786,48
DB00704,DB01227,69
DB00315,DB00508,48
DB00648,DB00990,74
DB00795,DB00035,48
DB01289,DB13873,8
DB01175,DB01452,63
DB00822,DB09074,46
DB08971,DB09067,69
DB01624,DB08873,72
DB01221,DB00423,48
DB01283,DB12332,46
DB00402,DB00455,48
DB01156,DB01129,46
DB00939,DB01137,26
DB01045,DB01114,3
DB00679,DB06788,19
DB09090,DB00196,72
DB01175,DB00213,46
DB01260,DB09070,72
DB01261,DB00780,8
DB00223,DB00655,72
DB01155,DB06663,19
DB00969,DB01263,72
DB01169,DB00880,48
DB06803,DB09198,46
DB00349,DB06702,76
DB01100,DB00697,19
DB00604,DB01189,19
DB00381,DB06702,76
DB00680,DB00908,72
DB00997,DB00696,72
DB00238,DB00635,74
DB08984,DB09091,48
DB01349,DB00814,48
DB00508,DB00908,72
DB00390,DB12598,72
DB00617,DB06414,46
DB00808,DB06700,54
DB09230,DB01095,48
DB00187,DB09084,36
DB01708,DB01059,48
DB01107,DB00503,46
DB00674,DB01085,48
DB06210,DB00207,46
DB01355,DB00177,46
DB01452,DB09072,15
DB01007,DB00681,69
DB01086,DB04844,48
DB06216,DB00543,19
DB01325,DB01251,69
DB01351,DB00653,15
DB09078,DB00743,19
DB00584,DB00705,74
DB00571,DB06268,59
DB09085,DB00557,15
DB00735,DB01240,69
DB01186,DB05521,46
DB00790,DB00784,48
DB01222,DB00208,72
DB00866,DB01102,13
DB00875,DB01100,48
DB01016,DB00182,8
DB01087,DB00503,19
DB01349,DB04855,46
DB00681,DB00661,48
DB00470,DB00213,46
DB06144,DB00673,72
DB00477,DB08868,19
DB01623,DB00794,48
DB00712,DB01708,48
DB00418,DB04846,74
DB00245,DB00921,48
DB08903,DB08864,19
DB00177,DB00325,48
DB09218,DB08964,69
DB00783,DB00951,46
DB01115,DB01235,29
DB04572,DB00834,72
DB01600,DB09212,48
DB00264,DB00633,72
DB01216,DB00224,46
DB00457,DB01407,4
DB01222,DB06710,73
DB13783,DB00559,69
DB00813,DB00757,63
DB00292,DB01175,48
DB00826,DB00364,66
DB01008,DB00243,46
DB06738,DB01685,46
DB01325,DB00967,72
DB00681,DB01236,48
DB00206,DB00790,48
DB00368,DB00887,82
DB00371,DB01221,48
DB00399,DB06810,23
DB00264,DB00234,72
DB06216,DB00915,19
DB01220,DB00316,72
DB00292,DB04953,48
DB12598,DB00412,5
DB00444,DB00736,46
DB00238,DB04871,3
DB06636,DB00196,46
DB09242,DB00695,48
DB00986,DB01452,48
DB00374,DB01029,46
DB01105,DB00224,46
DB00782,DB08893,48
DB00916,DB01685,46
DB00469,DB00287,69
DB01268,DB06700,8
DB00219,DB00899,48
DB01235,DB00176,46
DB00788,DB00277,46
DB00250,DB01101,46
DB00182,DB04842,60
DB01220,DB00305,72
DB00852,DB08922,60
DB00500,DB00744,48
DB00802,DB00224,46
DB00238,DB00404,3
DB01197,DB00951,46
DB13783,DB00393,69
DB11609,DB00985,48
DB00798,DB08880,71
DB01349,DB08880,48
DB00454,DB00203,46
DB00683,DB01545,48
DB00289,DB00951,46
DB01211,DB01069,19
DB00263,DB08871,19
DB00696,DB00829,48
DB00990,DB09118,72
DB01043,DB01580,53
DB01253,DB00599,48
DB00835,DB01023,46
DB00645,DB01618,48
DB09231,DB00199,46
DB00875,DB00715,19
DB09075,DB00744,5
DB01359,DB00749,36
DB01551,DB01356,48
DB00589,DB00259,48
DB00436,DB00332,72
DB09280,DB01039,3
DB01440,DB01623,48
DB04920,DB00169,46
DB09449,DB06724,66
DB00193,DB00757,51
DB06263,DB01283,71
DB01349,DB06212,67
DB00385,DB01097,71
DB00418,DB01131,3
DB01609,DB00444,74
DB01209,DB09286,48
DB09147,DB13595,66
DB00808,DB00765,59
DB06739,DB01015,46
DB13142,DB02300,48
DB01452,DB01563,48
DB01175,DB00477,46
DB01351,DB00890,69
DB00907,DB00434,48
DB00796,DB01628,48
DB00780,DB00206,48
DB00875,DB09286,48
DB04845,DB06717,72
DB00604,DB00503,72
DB09075,DB00277,74
DB00335,DB01113,48
DB01624,DB00645,48
DB00449,DB00344,36
DB01058,DB06717,72
DB08918,DB00150,63
DB00402,DB00933,48
DB00750,DB00771,48
DB09075,DB00690,72
DB00715,DB00408,48
DB00697,DB00557,15
DB00313,DB06819,69
DB00652,DB01168,48
DB00794,DB00379,3
DB00384,DB08931,48
DB00731,DB01012,46
DB01009,DB08797,48
DB00385,DB00963,71
DB08815,DB00434,48
DB01708,DB01167,46
DB00696,DB00818,48
DB01023,DB00254,46
DB01197,DB00735,48
DB08970,DB00695,82
DB01589,DB09074,46
DB01255,DB00434,75
DB01418,DB07615,5
DB00772,DB01359,53
DB01010,DB00908,69
DB00332,DB09039,46
DB00477,DB00593,48
DB00860,DB00890,72
DB00337,DB01590,48
DB09242,DB00765,59
DB00275,DB08808,59
DB06697,DB00257,46
DB01201,DB01179,3
DB01589,DB06153,48
DB00683,DB01319,72
DB00250,DB00359,48
DB08912,DB06268,74
DB00392,DB01062,48
DB00295,DB01359,48
DB08943,DB09238,48
DB09076,DB00705,46
DB00292,DB00754,48
DB00344,DB00543,48
DB00332,DB00215,46
DB00809,DB00497,48
DB01227,DB09128,48
DB03585,DB01047,48
DB08868,DB00503,46
DB01418,DB06412,5
DB01349,DB00749,48
DB00863,DB06697,46
DB00321,DB01015,46
DB00683,DB00656,48
DB06736,DB09167,46
DB01577,DB00335,24
DB01129,DB00246,46
DB00641,DB00169,46
DB00412,DB01207,5
DB01215,DB00323,48
DB00882,DB09274,10
DB01229,DB01235,29
DB01351,DB01367,59
DB00437,DB13595,66
DB00285,DB01102,84
DB01179,DB04868,46
DB00589,DB00227,46
DB06207,DB01054,72
DB00682,DB00277,46
DB09244,DB00590,59
DB09282,DB00960,59
DB06697,DB00218,19
DB00454,DB00745,46
DB01623,DB05246,48
DB00384,DB00461,36
DB00277,DB00817,46
DB01015,DB00752,8
DB00250,DB00625,46
DB00332,DB01337,48
DB01222,DB01097,48
DB01193,DB06268,59
DB00391,DB01176,48
DB00809,DB00483,48
DB00232,DB00384,48
DB00524,DB01054,59
DB00203,DB00629,9
DB00250,DB00169,46
DB00184,DB01149,46
DB01100,DB01466,48
DB00590,DB00653,59
DB01426,DB00238,46
DB01228,DB01026,46
DB01076,DB01394,47
DB01551,DB00501,46
DB00312,DB01325,29
DB00400,DB00681,69
DB00567,DB00203,46
DB00912,DB00176,46
DB01200,DB01235,29
DB06016,DB01263,46
DB00745,DB01319,46
DB01189,DB00661,48
DB09215,DB00282,48
DB01156,DB09238,46
DB01044,DB11093,66
DB00908,DB01157,72
DB00714,DB08807,24
DB00904,DB00207,19
DB00788,DB01708,48
DB01418,DB01014,5
DB00788,DB09212,48
DB01045,DB05812,72
DB00589,DB13874,48
DB00276,DB06595,46
DB00543,DB00503,46
DB01008,DB08943,72
DB00641,DB01011,72
DB00477,DB08987,48
DB00925,DB01041,48
DB01129,DB09138,69
DB09091,DB01324,82
DB09075,DB00477,72
DB00590,DB01348,59
DB00681,DB00697,48
DB00679,DB06729,72
DB00608,DB00620,48
DB00191,DB00557,75
DB00829,DB00645,48
DB09215,DB01130,48
DB00569,DB12598,5
DB01367,DB01029,59
DB01074,DB00976,46
DB00238,DB05351,3
DB01045,DB00295,74
DB00461,DB08991,48
DB00368,DB00805,70
DB00421,DB00864,41
DB01422,DB00996,48
DB01233,DB00503,46
DB00959,DB01059,48
DB00617,DB00263,46
DB00338,DB00277,46
DB01045,DB00255,74
DB00780,DB01247,48
DB01359,DB09080,13
DB01580,DB01078,53
DB01222,DB00872,72
DB00512,DB09215,72
DB09561,DB13142,66
DB09091,DB01601,72
DB00559,DB00696,74
DB00744,DB00720,48
DB00204,DB00557,19
DB00875,DB00862,19
DB00696,DB00356,48
DB09078,DB00675,19
DB00695,DB01067,69
DB00312,DB00184,3
DB01238,DB09038,59
DB00623,DB00960,59
DB06292,DB06700,8
DB01390,DB00620,2
DB00945,DB09095,48
DB00883,DB00227,46
DB00960,DB01182,72
DB00280,DB00757,19
DB01243,DB09227,48
DB01189,DB00796,48
DB00805,DB00477,46
DB01622,DB01580,59
DB01037,DB01102,48
DB01220,DB01153,72
DB05521,DB00908,48
DB01098,DB00541,72
DB00735,DB00240,48
DB04938,DB08873,72
DB01131,DB01029,46
DB00937,DB00780,70
DB08903,DB01036,19
DB01595,DB00254,46
DB01069,DB03754,66
DB00379,DB05812,72
DB06480,DB00590,72
DB00589,DB00215,46
DB00599,DB00714,59
DB09343,DB00988,72
DB00297,DB08807,72
DB01050,DB13158,48
DB01177,DB00314,20
DB00332,DB00349,46
DB00420,DB09074,46
DB00904,DB01069,19
DB01045,DB00988,3
DB01320,DB00757,3
DB08901,DB00608,46
DB13158,DB01149,72
DB01218,DB00254,72
DB00590,DB06694,59
DB00278,DB01207,5
DB01544,DB01235,48
DB01580,DB09071,48
DB01114,DB02703,72
DB06663,DB01261,69
DB00690,DB04842,48
DB01242,DB01029,48
DB00933,DB01359,59
DB01253,DB01029,48
DB00323,DB06204,15
DB00398,DB00254,46
DB01009,DB09167,46
DB00541,DB01319,46
DB01153,DB09270,48
DB00571,DB06702,76
DB00321,DB01254,72
DB01016,DB01254,72
DB08815,DB00976,72
DB09220,DB01054,59
DB06803,DB01026,46
DB01351,DB06738,48
DB06698,DB00182,72
DB01395,DB00839,69
DB00238,DB01241,3
DB01236,DB00945,48
DB00945,DB01600,48
DB00270,DB00765,59
DB01224,DB08873,72
DB13783,DB00999,69
DB01248,DB09516,48
DB00391,DB00484,15
DB09570,DB00908,46
DB00860,DB00246,46
DB09215,DB06826,69
DB00696,DB00373,24
DB01418,DB06414,46
DB01062,DB05521,72
DB00254,DB09281,66
DB06148,DB06595,46
DB00312,DB00663,74
DB00921,DB06274,48
DB04871,DB01623,48
DB00335,DB00808,48
DB01254,DB00834,19
DB03585,DB00654,69
DB00374,DB06595,46
DB01390,DB00223,2
DB00755,DB00705,46
DB00203,DB00770,48
DB01189,DB01158,48
DB00542,DB00277,74
DB12598,DB06695,5
DB00391,DB00768,48
DB00401,DB00692,59
DB00547,DB00674,48
DB11915,DB00951,46
DB00237,DB01100,48
DB08880,DB00333,74
DB01201,DB06144,3
DB06216,DB00334,19
DB00237,DB00292,48
DB00258,DB09267,74
DB01009,DB01046,69
DB01580,DB00241,48
DB00780,DB00377,63
DB01303,DB05812,72
DB01135,DB06810,39
DB06148,DB01186,69
DB00370,DB00035,48
DB01165,DB00344,19
DB00966,DB01009,48
DB00775,DB01207,5
DB13158,DB01185,73
DB00185,DB00196,46
DB01119,DB01116,59
DB01100,DB01259,19
DB06016,DB00246,46
DB00860,DB00270,46
DB00465,DB13783,48
DB00614,DB00925,59
DB09244,DB00692,59
DB00589,DB00637,48
DB00674,DB00472,46
DB08864,DB00203,72
DB01348,DB06736,48
DB06217,DB00472,46
DB00363,DB00220,46
DB01018,DB00692,59
DB00571,DB06700,72
DB00821,DB01283,48
DB00568,DB01015,46
DB00175,DB08827,72
DB00826,DB09230,48
DB08815,DB01227,48
DB00384,DB00697,48
DB00374,DB00939,48
DB01174,DB01100,3
DB06717,DB01395,74
DB01283,DB00429,69
DB00633,DB01235,29
DB06216,DB00529,19
DB01227,DB08987,48
DB00884,DB01421,23
DB01227,DB00625,48
DB00409,DB06595,46
DB11614,DB01012,46
DB00804,DB01339,48
DB00335,DB06709,45
DB01069,DB00857,46
DB01174,DB00379,3
DB00806,DB09236,59
DB01192,DB09286,48
DB00567,DB06595,46
DB00987,DB09048,72
DB11636,DB04898,69
DB00990,DB08865,46
DB08860,DB00864,72
DB01201,DB01227,3
DB11817,DB00661,46
DB01174,DB00213,3
DB00206,DB00402,48
DB01142,DB01685,46
DB01181,DB00363,48
DB09009,DB09225,48
DB00796,DB00945,48
DB00582,DB00681,69
DB06701,DB00238,46
DB00469,DB00203,46
DB01203,DB01399,36
DB00391,DB00734,35
DB00474,DB00876,59
DB01435,DB00363,46
DB06212,DB13878,72
DB00883,DB01232,46
DB00945,DB00440,46
DB00985,DB04908,48
DB00617,DB09054,46
DB01173,DB00363,15
DB00960,DB00411,48
DB00835,DB00857,46
DB00683,DB09330,72
DB00350,DB09070,59
DB00744,DB01208,26
DB00910,DB00203,46
DB01173,DB01221,15
DB13874,DB00976,46
DB01095,DB00715,46
DB00353,DB05381,48
DB00238,DB01200,3
DB00599,DB00876,59
DB00663,DB01609,48
DB00474,DB13025,48
DB08807,DB01085,48
DB00724,DB00976,46
DB01159,DB00349,46
DB00285,DB01254,72
DB00333,DB09082,19
DB01409,DB00333,46
DB01100,DB00241,48
DB00446,DB00705,46
DB00418,DB00255,69
DB01609,DB01100,74
DB09214,DB06150,48
DB01144,DB04861,48
DB00490,DB00525,46
DB06414,DB00641,74
DB01324,DB11315,72
DB00588,DB02703,72
DB09068,DB00323,48
DB01095,DB00333,46
DB06626,DB00208,46
DB01199,DB00184,48
DB06736,DB00288,48
DB01589,DB00177,46
DB00959,DB06335,69
DB00690,DB08933,72
DB01023,DB09238,59
DB00829,DB01551,48
DB00458,DB01144,48
DB08860,DB06595,46
DB01091,DB00381,48
DB08916,DB00213,72
DB00599,DB00568,3
DB09286,DB00470,15
DB09281,DB01076,74
DB00191,DB00344,22
DB00418,DB01589,3
DB06626,DB01241,46
DB00589,DB00263,46
DB06217,DB09065,72
DB00933,DB09238,46
DB00883,DB00820,37
DB00285,DB00503,46
DB00264,DB00220,72
DB00238,DB09570,74
DB00261,DB01623,19
DB01384,DB00254,46
DB00201,DB00951,46
DB04840,DB00238,46
DB00741,DB01076,48
DB01708,DB00214,82
DB05109,DB01092,57
DB01179,DB09065,46
DB01437,DB00950,48
DB00862,DB01214,9
DB00290,DB08895,33
DB00912,DB08933,72
DB00849,DB00835,48
DB00908,DB06290,72
DB01622,DB00652,59
DB06216,DB00673,72
DB11268,DB09215,5
DB00313,DB09286,48
DB00849,DB00985,48
DB00541,DB08865,46
DB00343,DB01144,48
DB04839,DB01418,74
DB01351,DB00343,59
DB06697,DB09291,46
DB01240,DB01359,59
DB01227,DB00188,46
DB01172,DB01050,71
DB00368,DB01242,36
DB00794,DB00976,3
DB09280,DB00970,74
DB01012,DB00176,46
DB01240,DB00765,59
DB00678,DB00681,46
DB06772,DB06769,48
DB09074,DB01118,72
DB01155,DB00658,66
DB00800,DB01002,48
DB00933,DB00835,48
DB00232,DB01235,29
DB00517,DB01452,48
DB09414,DB09147,66
DB00635,DB06718,73
DB00975,DB00945,48
DB05039,DB00705,46
DB01069,DB04861,59
DB12070,DB00195,46
DB08901,DB06290,72
DB01184,DB01685,46
DB09091,DB01043,48
DB00310,DB01359,48
DB01179,DB09120,46
DB01558,DB00363,48
DB00495,DB01685,46
DB01589,DB01235,48
DB09225,DB00909,48
DB00321,DB00951,46
DB01135,DB00798,39
DB00006,DB01254,5
DB05381,DB00343,46
DB01203,DB01089,59
DB00699,DB00705,46
DB09570,DB00363,46
DB00390,DB00705,46
DB06736,DB00208,46
DB00604,DB00951,46
DB00177,DB00226,59
DB00559,DB00589,74
DB00588,DB09070,72
DB00806,DB00774,59
DB00963,DB00663,48
DB01193,DB00184,48
DB00934,DB00224,46
DB00945,DB08971,48
DB00864,DB01206,48
DB00806,DB00606,59
DB05039,DB00860,82
DB00499,DB00673,72
DB01359,DB00795,36
DB00607,DB09236,3
DB00524,DB00765,59
DB00569,DB00686,5
DB00540,DB00203,46
DB00955,DB07615,71
DB11737,DB08873,46
DB01351,DB01080,48
DB01601,DB01001,19
DB00759,DB01263,46
DB00810,DB11609,48
DB00679,DB00641,72
DB01179,DB00622,46
DB00608,DB06697,32
DB00451,DB06717,72
DB00444,DB06413,46
DB01021,DB00245,72
DB01577,DB06700,36
DB00726,DB00557,15
DB01182,DB01015,19
DB00863,DB00333,46
DB01380,DB00705,46
DB04938,DB06595,72
DB00611,DB01069,48
DB00683,DB00932,72
DB09414,DB01592,66
DB12598,DB01024,5
DB09279,DB00925,48
DB04841,DB06595,46
DB00315,DB01367,48
DB09561,DB09162,66
DB01283,DB00285,52
DB00204,DB02703,72
DB00245,DB00476,46
DB00652,DB00296,48
DB00254,DB01053,69
DB00747,DB00804,48
DB00356,DB00715,46
DB00391,DB00940,1
DB12278,DB00454,48
DB01221,DB00747,48
DB00612,DB01235,29
DB00864,DB00701,46
DB06216,DB00656,19
DB00862,DB01119,9
DB00281,DB06702,76
DB00537,DB00207,19
DB00654,DB00790,59
DB02300,DB00774,50
DB00350,DB00883,48
DB09053,DB01254,72
DB00483,DB01359,53
DB00877,DB00790,48
DB06711,DB00571,24
DB00722,DB00705,74
DB00674,DB09291,46
DB08860,DB00641,72
DB00238,DB01424,3
DB04938,DB01029,46
DB01247,DB00187,48
DB08931,DB00705,46
DB00589,DB00443,48
DB00486,DB06700,48
DB09204,DB00692,48
DB08797,DB01013,48
DB00391,DB09118,48
