d1,d2,type
DB00991,DB00467,26
DB06772,DB06626,48
DB01126,DB00283,46
DB01039,DB06777,69
DB08903,DB00246,46
DB06144,DB06204,15
DB01247,DB01253,48
DB00477,DB09286,48
DB00381,DB01580,59
DB00474,DB00232,29
DB06267,DB00401,9
DB00955,DB08981,71
DB01395,DB00991,67
DB00347,DB00752,46
DB00758,DB00770,5
DB00564,DB00845,3
DB01166,DB08820,72
DB00312,DB00633,48
DB01580,DB00712,36
DB00953,DB01367,48
DB00569,DB00244,5
DB04948,DB00765,59
DB00768,DB00860,48
DB09167,DB00285,72
DB08797,DB01047,48
DB00136,DB05521,46
DB00889,DB00199,19
DB00091,DB04908,48
DB00712,DB00779,26
DB00273,DB00255,74
DB00732,DB01116,48
DB01614,DB01106,48
DB01026,DB08992,48
DB01201,DB00482,3
DB00371,DB00962,48
DB06212,DB08827,72
DB01628,DB00201,46
DB09068,DB01118,72
DB00570,DB00220,46
DB00333,DB01587,48
DB09075,DB00712,5
DB00849,DB00706,59
DB00899,DB09272,38
DB01234,DB00621,73
DB00421,DB01283,36
DB00474,DB00521,59
DB01253,DB00599,48
DB01200,DB08827,48
DB01222,DB00289,72
DB01224,DB00645,48
DB11614,DB01211,46
DB01589,DB00980,48
DB01399,DB00429,69
DB06263,DB00991,71
DB09049,DB00972,72
DB01588,DB09286,48
DB00631,DB00484,48
DB01174,DB08877,3
DB00257,DB00381,48
DB08903,DB06290,72
DB01220,DB08864,72
DB00645,DB01151,48
DB00392,DB00708,48
DB01116,DB01180,59
DB00991,DB00695,28
DB01159,DB00834,72
DB00991,DB00620,48
DB01628,DB09039,46
DB00343,DB01029,48
DB00962,DB00834,72
DB00390,DB01211,46
DB08912,DB00924,74
DB00492,DB01196,74
DB00175,DB01011,72
DB06605,DB01283,5
DB00193,DB00633,48
DB08860,DB06412,72
DB00297,DB00887,48
DB00721,DB06144,48
DB00701,DB01264,72
DB01085,DB08873,46
DB09216,DB09104,48
DB01211,DB09073,72
DB00318,DB00475,48
DB01297,DB08797,36
DB00849,DB00907,48
DB00474,DB00690,48
DB09285,DB00744,48
DB00854,DB06770,48
DB01200,DB01241,48
DB00273,DB01068,48
DB01165,DB00346,19
DB00615,DB01223,3
DB00252,DB00799,3
DB08918,DB01615,48
DB01628,DB00359,46
DB00308,DB00726,19
DB01168,DB01367,48
DB00492,DB00735,48
DB00962,DB00181,48
DB00722,DB00991,48
DB01057,DB00804,69
DB00862,DB01158,9
DB06772,DB02709,48
DB00486,DB01366,84
DB00889,DB00195,46
DB00482,DB00663,48
DB00795,DB06210,72
DB00482,DB09112,48
DB00318,DB01002,48
DB00717,DB00270,46
DB00476,DB01227,63
DB00327,DB00264,46
DB00563,DB00511,57
DB00214,DB06696,48
DB01174,DB06701,72
DB09143,DB00203,72
DB01366,DB09273,48
DB09342,DB04953,48
DB00633,DB08872,48
DB13874,DB00300,46
DB00682,DB09167,46
DB09232,DB09038,48
DB09218,DB00635,48
DB01320,DB08860,74
DB01009,DB01024,48
DB00697,DB00220,72
DB00381,DB01167,46
DB00738,DB00393,48
DB00237,DB00765,31
DB00498,DB00957,11
DB01227,DB06204,15
DB01261,DB00220,46
DB00842,DB06594,48
DB06594,DB00540,48
DB00782,DB01433,48
DB00318,DB00199,46
DB00959,DB00270,46
DB06595,DB01211,46
DB00569,DB00208,5
DB08877,DB01211,72
DB00794,DB08865,74
DB00481,DB00283,46
DB01045,DB01009,3
DB00861,DB00654,69
DB00962,DB00321,48
DB00486,DB01037,48
DB00849,DB01065,48
DB00635,DB00999,82
DB00339,DB00188,46
DB01251,DB00598,8
DB01297,DB09212,36
DB00835,DB00270,46
DB00489,DB01019,48
DB01159,DB00758,46
DB00278,DB01223,74
DB01223,DB04855,46
DB09555,DB01601,46
DB06144,DB00540,48
DB06589,DB00227,79
DB01198,DB08865,72
DB09079,DB01253,72
DB04951,DB01077,48
DB00231,DB06595,46
DB00377,DB00679,46
DB00395,DB00188,46
DB09220,DB00818,59
DB00865,DB00768,75
DB01014,DB01047,48
DB00961,DB01466,48
DB06203,DB00482,46
DB00347,DB04855,46
DB06701,DB00370,48
DB00849,DB01023,59
DB00427,DB01142,48
DB01615,DB04861,59
DB01054,DB00619,46
DB00499,DB00283,46
DB00957,DB04878,69
DB01606,DB06263,74
DB01035,DB00199,19
DB01011,DB01238,74
DB06145,DB09268,69
DB00292,DB01106,48
DB00465,DB01222,48
DB09242,DB00633,48
DB00569,DB01207,5
DB01295,DB04552,36
DB00446,DB09120,46
DB01628,DB06290,72
DB01118,DB01001,19
DB00683,DB01081,48
DB00708,DB06292,48
DB00881,DB09216,48
DB09275,DB00635,2
DB00195,DB00800,59
DB00297,DB00281,46
DB00246,DB00556,19
DB00750,DB01068,48
DB00813,DB06144,48
DB00276,DB06603,72
DB02513,DB09227,48
DB00496,DB00715,46
DB00956,DB06144,15
DB00564,DB01209,48
DB01210,DB08865,53
DB00933,DB01264,72
DB01349,DB00283,46
DB00997,DB00482,72
DB09053,DB06209,48
DB01283,DB00213,46
DB00977,DB06290,72
DB01174,DB00694,3
DB06480,DB00477,72
DB08864,DB01026,74
DB00909,DB04953,48
DB01466,DB04868,46
DB00933,DB00257,46
DB00294,DB00412,69
DB00421,DB00511,69
DB04871,DB00736,46
DB00316,DB00195,46
DB00374,DB01023,59
DB00683,DB01017,15
DB12364,DB00972,65
DB00457,DB01029,48
DB01009,DB00622,46
DB11614,DB01601,46
DB00315,DB08815,48
DB01253,DB00289,46
DB01164,DB00910,48
DB01268,DB02513,46
DB01370,DB01222,2
DB01615,DB01390,66
DB09034,DB01615,15
DB09232,DB05271,48
DB04938,DB00091,46
DB09167,DB00790,72
DB00768,DB00959,48
DB09143,DB09118,72
DB01075,DB04572,46
DB09216,DB06826,69
DB00243,DB00362,72
DB01435,DB04576,26
DB01409,DB00652,48
DB00896,DB00695,82
DB09262,DB08873,72
DB01194,DB01254,72
DB00220,DB06713,74
DB01590,DB09102,72
DB00209,DB00908,48
DB01359,DB01628,36
DB00968,DB01626,30
DB01595,DB00334,48
DB00962,DB00582,46
DB01054,DB00325,59
DB00906,DB08820,72
DB06792,DB00178,74
DB00564,DB00745,3
DB01120,DB00196,72
DB00639,DB00653,48
DB01073,DB08895,33
DB00829,DB00413,31
DB01151,DB00736,46
DB06626,DB01601,72
DB00813,DB00633,48
DB00468,DB00220,46
DB00688,DB00768,48
DB06788,DB04876,69
DB01399,DB09215,48
DB00953,DB00246,48
DB01606,DB00684,74
DB12332,DB00196,46
DB00850,DB00924,48
DB01013,DB00677,48
DB00918,DB06603,72
DB00104,DB04878,69
DB00435,DB00742,48
DB00496,DB01036,48
DB00854,DB09342,48
DB00946,DB09324,5
DB01081,DB00768,48
DB01295,DB00814,36
DB01380,DB00483,48
DB09167,DB00841,48
DB06802,DB00328,48
DB09166,DB00220,72
DB00604,DB08903,19
DB01007,DB09232,48
DB11135,DB06210,74
DB01018,DB01054,59
DB01595,DB01254,72
DB00474,DB00897,48
DB06196,DB01059,26
DB01062,DB00199,46
DB00836,DB01029,46
DB01159,DB01254,72
DB01050,DB00770,69
DB00962,DB00188,46
DB00206,DB00908,48
DB06724,DB00847,69
DB00831,DB00455,48
DB01009,DB00322,46
DB01589,DB08918,48
DB00497,DB01351,48
DB00475,DB00320,46
DB01167,DB01601,72
DB00631,DB00703,48
DB00219,DB00921,48
DB00635,DB01251,69
DB01154,DB00557,15
DB08865,DB00289,19
DB00633,DB00593,48
DB06589,DB08871,19
DB08899,DB00635,74
DB00212,DB00454,48
DB01353,DB06700,48
DB11574,DB00196,46
DB00623,DB01299,72
DB01283,DB00379,46
DB00310,DB00654,59
DB00615,DB00401,3
DB00215,DB00035,48
DB01132,DB01029,46
DB09009,DB00486,15
DB01628,DB09091,48
DB00362,DB00396,12
DB09068,DB06595,72
DB00861,DB01283,48
DB00810,DB00854,48
DB09220,DB06268,59
DB01201,DB00568,3
DB00708,DB01198,48
DB01200,DB00817,8
DB00498,DB00908,5
DB00586,DB06636,46
DB01159,DB06697,46
DB00643,DB00705,46
DB09053,DB09030,48
DB01009,DB09218,48
DB01045,DB00482,3
DB00297,DB00436,48
DB01182,DB01259,19
DB00635,DB00289,46
DB03128,DB09065,72
DB00347,DB00549,46
DB00849,DB00922,59
DB04844,DB00486,15
DB00814,DB08816,46
DB08970,DB00681,82
DB00590,DB01116,59
DB01177,DB09118,46
DB06603,DB00976,72
DB00648,DB01058,74
DB00599,DB06594,48
DB00849,DB01104,46
DB00511,DB01337,81
DB01243,DB00270,48
DB08864,DB00604,72
DB06772,DB00276,48
DB00700,DB01009,36
DB00612,DB01392,36
DB00921,DB06594,15
DB00697,DB00494,72
DB01283,DB01708,48
DB00226,DB00765,59
DB01410,DB00483,48
DB08873,DB01072,74
DB00783,DB01029,46
DB00599,DB00486,15
DB06228,DB00235,5
DB08887,DB01296,52
DB08865,DB00871,19
DB00708,DB00721,48
DB00812,DB00770,69
DB00924,DB00343,46
DB00217,DB00195,24
DB00880,DB00810,72
DB01466,DB00660,48
DB08864,DB00611,74
DB01588,DB09073,72
DB09027,DB01200,72
DB00295,DB00273,48
DB09079,DB08864,72
DB06335,DB01211,69
DB00908,DB01264,72
DB00554,DB00635,48
DB00714,DB01200,48
DB01172,DB00512,56
DB00483,DB06148,1
DB00184,DB01029,46
DB00844,DB00880,48
DB00136,DB04855,46
DB00908,DB01233,19
DB01087,DB01001,19
DB00401,DB06290,72
DB00645,DB00593,48
DB00540,DB00748,48
DB01589,DB09345,48
DB00497,DB01086,48
DB09220,DB09279,59
DB01186,DB00381,48
DB09270,DB00412,7
DB00240,DB01057,48
DB08864,DB00916,72
DB00849,DB06716,48
DB08860,DB01101,46
DB01618,DB00494,48
DB00228,DB00765,31
DB00807,DB01437,48
DB00497,DB00268,31
DB01253,DB08815,48
DB00829,DB01209,48
DB00408,DB00652,48
DB00350,DB00765,59
DB00925,DB08865,46
DB01159,DB00310,48
DB13231,DB09238,69
DB13142,DB01077,74
DB01172,DB00735,71
DB01628,DB06739,48
DB06786,DB04576,48
DB00794,DB00643,3
DB00660,DB00486,15
DB06626,DB00220,72
DB01501,DB01175,48
DB06684,DB09068,48
DB08910,DB00285,46
DB00575,DB08865,46
DB00435,DB08931,48
DB00215,DB08873,46
DB01626,DB01170,59
DB08860,DB00624,72
DB01563,DB13323,48
DB01035,DB06699,19
DB00782,DB01591,48
DB09232,DB01367,48
DB00648,DB09068,74
DB01200,DB00502,69
DB01595,DB01167,46
DB01116,DB00470,84
DB00570,DB00196,46
DB00420,DB00486,15
DB05676,DB00283,46
DB00908,DB00818,19
DB08881,DB09102,74
DB06480,DB00635,72
DB00635,DB06710,73
DB00220,DB09123,74
DB00181,DB00768,48
DB06216,DB06594,48
DB01172,DB05676,71
DB00849,DB00489,59
DB01182,DB00281,46
DB01429,DB06603,72
DB01021,DB00839,69
DB00470,DB01601,72
DB00401,DB01224,48
DB00262,DB00363,48
DB00866,DB01223,13
DB00492,DB00590,48
DB00276,DB01601,46
DB00492,DB00524,48
DB00864,DB00283,46
DB00206,DB00652,48
DB00425,DB00231,15
DB01002,DB09345,48
DB00991,DB00544,46
DB01233,DB00482,46
DB01173,DB01174,15
DB05812,DB01211,46
DB00477,DB00232,48
DB08816,DB00203,46
DB01094,DB00207,46
DB00939,DB00223,48
DB00835,DB01589,72
DB11614,DB08873,46
DB01159,DB05219,46
DB00924,DB00451,81
DB06207,DB00672,72
DB01589,DB00320,46
DB01200,DB00831,69
DB01227,DB09286,48
DB08860,DB02709,72
DB00608,DB01399,48
DB00564,DB00772,3
DB00559,DB00972,74
DB01253,DB00396,48
DB06212,DB00549,72
DB00502,DB00199,19
DB00315,DB00501,72
DB00477,DB04842,48
DB00699,DB08865,48
DB01628,DB01384,48
DB01037,DB00933,48
DB01595,DB00961,48
DB01297,DB06700,72
DB00960,DB00712,36
DB00308,DB00472,32
DB06216,DB00748,48
DB08864,DB06717,72
DB01248,DB00262,48
DB01002,DB00484,15
DB01124,DB00264,8
DB06736,DB00035,48
DB01227,DB00700,48
DB01130,DB04575,72
DB01289,DB00196,72
DB00492,DB00531,48
DB06626,DB08873,72
DB00370,DB01624,15
DB00708,DB08941,48
DB01253,DB00860,48
DB00508,DB09072,15
DB01045,DB00736,74
DB00180,DB01057,48
DB00682,DB04576,5
DB00564,DB01006,3
DB08860,DB01190,72
DB04841,DB00196,72
DB01384,DB01057,48
DB00485,DB01177,74
DB00752,DB01021,59
DB00308,DB01175,32
DB00933,DB00373,59
DB00477,DB00292,48
DB00564,DB01065,3
DB01267,DB00199,19
DB00528,DB00598,59
DB08903,DB00927,19
DB00320,DB00508,48
DB00333,DB00474,48
DB01128,DB00220,46
DB00477,DB00275,48
DB09104,DB06210,74
DB00564,DB00443,74
DB01400,DB00483,69
DB00683,DB00484,15
DB00850,DB01353,48
DB02187,DB01601,72
DB00475,DB00599,48
DB00675,DB00273,46
DB01081,DB06690,48
DB01200,DB01156,48
DB09570,DB00625,46
DB00195,DB00907,46
DB09570,DB04871,46
DB00328,DB01021,69
DB01563,DB09072,15
DB00615,DB00482,3
DB01180,DB09220,67
DB00888,DB08868,33
DB00300,DB05521,72
DB01324,DB00483,72
DB00812,DB00917,69
DB00238,DB11915,3
DB00191,DB08967,75
DB06777,DB00246,46
DB08981,DB00324,48
DB00568,DB05219,46
DB01172,DB01401,71
DB01182,DB00818,19
DB09220,DB00679,59
DB01626,DB01274,48
DB01065,DB01588,48
DB00966,DB00482,48
DB00897,DB00633,48
DB09104,DB09138,74
DB01223,DB00277,46
DB06212,DB00501,72
DB00371,DB00765,31
DB00401,DB01232,72
DB01159,DB00697,48
DB01206,DB08895,33
DB00731,DB00264,46
DB00298,DB01615,48
DB00231,DB01178,48
DB08864,DB00802,74
DB00264,DB06684,72
DB01159,DB09009,48
DB01227,DB00458,48
DB00897,DB01601,72
DB00541,DB01211,46
DB00341,DB00455,48
DB04871,DB00482,46
DB09117,DB01159,15
DB00652,DB06800,48
DB01320,DB01587,3
DB01009,DB00860,48
DB01399,DB04574,48
DB01180,DB01009,48
DB00471,DB00625,46
DB01267,DB09068,48
DB00794,DB00195,59
DB01054,DB06268,59
DB00374,DB06403,59
DB06212,DB00502,72
DB00556,DB00398,19
DB01041,DB00304,80
DB06616,DB00370,72
DB00704,DB00497,69
DB00312,DB01029,59
DB09288,DB00896,48
DB12598,DB00880,69
DB00586,DB00884,48
DB00849,DB00697,48
DB00333,DB00962,48
DB09104,DB06589,74
DB09026,DB00586,36
DB01297,DB00784,36
DB00708,DB00241,48
DB01221,DB00412,46
DB01227,DB00819,48
DB00564,DB01110,3
DB01551,DB00427,48
DB01002,DB02703,72
DB00370,DB01012,72
DB01174,DB01130,74
DB00231,DB01149,46
DB00708,DB01545,48
DB00607,DB00977,3
DB00381,DB08941,48
DB00647,DB08910,48
DB00962,DB00254,46
DB00312,DB00273,48
DB08899,DB01047,74
DB00645,DB00752,48
DB01174,DB00696,3
DB08893,DB08820,72
DB00645,DB00961,48
DB01289,DB00446,46
DB00933,DB05246,48
DB00818,DB00849,48
DB01214,DB06663,53
DB01220,DB00738,72
DB09232,DB00796,48
DB00220,DB00284,69
DB01206,DB00268,46
DB01418,DB08860,5
DB01081,DB01595,48
DB00849,DB05246,48
DB11362,DB00440,46
DB04938,DB00661,46
DB11575,DB08865,46
DB01624,DB01463,48
DB00353,DB00446,48
DB00370,DB01366,48
DB01224,DB09167,46
DB01174,DB00660,48
DB00708,DB08808,53
DB00281,DB00195,72
DB00384,DB01029,48
DB04930,DB00188,46
DB00604,DB08820,72
DB06770,DB01589,72
DB00679,DB01059,19
DB00712,DB00169,46
DB00564,DB01016,3
DB01119,DB01626,59
DB00866,DB01628,36
DB09053,DB00921,72
DB00264,DB00964,48
DB08860,DB01234,72
DB00593,DB01601,46
DB00794,DB09078,3
DB00802,DB01615,48
DB01253,DB00358,48
DB00381,DB02638,59
DB00898,DB00765,31
DB00862,DB00484,9
DB01168,DB01238,48
DB04930,DB00257,46
DB01227,DB01580,48
DB01615,DB01219,48
DB00870,DB01059,26
DB00179,DB00282,48
DB00750,DB12532,48
DB09068,DB01235,48
DB00297,DB01162,48
DB09034,DB00486,15
DB04938,DB01026,72
DB13167,DB00035,48
DB00694,DB00179,71
DB00523,DB00823,69
DB06287,DB01118,46
DB00445,DB08880,71
DB00834,DB00283,46
DB01215,DB09068,48
DB01030,DB12026,72
DB00696,DB00455,48
DB00654,DB00925,59
DB01116,DB09477,59
DB01218,DB00625,46
DB00896,DB00783,72
DB00633,DB06288,48
DB08881,DB00636,74
DB04938,DB01118,72
DB00374,DB05219,46
DB00981,DB00264,53
DB01136,DB09167,72
DB00511,DB00202,81
DB00564,DB01221,3
DB01244,DB01211,46
DB06267,DB01021,9
DB00921,DB00750,15
DB00854,DB00907,48
DB01435,DB08873,46
DB01116,DB06403,59
DB01168,DB00866,59
DB09220,DB00922,59
DB08899,DB08873,74
DB09075,DB00196,72
DB00635,DB00257,46
DB01609,DB00617,74
DB00880,DB00209,72
DB01029,DB04552,48
DB00370,DB04871,48
DB01283,DB00817,26
DB00277,DB06603,72
DB09232,DB01612,48
DB01254,DB00283,46
DB13179,DB02703,72
DB00178,DB00212,59
DB00492,DB01180,59
DB00708,DB00985,48
DB01009,DB06737,48
DB00218,DB00818,19
DB01067,DB09167,46
DB01589,DB01242,48
DB04898,DB00768,5
DB01030,DB00635,72
DB09285,DB13167,48
DB01235,DB01626,48
DB00539,DB08820,72
DB06772,DB06710,48
DB01210,DB01283,36
DB08970,DB01400,48
DB01283,DB00277,46
DB00628,DB01106,48
DB01002,DB00178,48
DB00246,DB08873,46
DB06441,DB02709,5
DB00956,DB00199,72
DB00603,DB00289,46
DB01054,DB06292,48
DB08918,DB00264,46
DB00231,DB01065,48
DB01054,DB09286,48
DB00377,DB00227,46
DB06196,DB09138,48
DB09068,DB00889,63
DB09095,DB09220,48
DB06595,DB01601,46
DB00486,DB00742,48
DB00563,DB05351,72
DB08899,DB00401,74
DB09570,DB09054,46
DB01184,DB06699,19
DB00206,DB04908,48
DB00228,DB01227,48
DB09079,DB06287,72
DB00391,DB09068,48
DB01466,DB01232,46
DB01095,DB01559,72
DB06589,DB08806,66
DB00195,DB04743,36
DB01295,DB13783,36
DB00231,DB00189,48
DB00972,DB00549,46
DB09068,DB00985,48
DB00370,DB06216,15
DB00831,DB01501,48
DB00333,DB08873,72
DB00270,DB00790,48
DB01086,DB00283,48
DB06696,DB01250,71
DB09117,DB06144,15
DB01159,DB00780,48
DB00925,DB08822,48
DB06144,DB04868,46
DB01267,DB00331,69
DB01090,DB00765,59
DB09232,DB01224,48
DB01267,DB08910,48
DB09143,DB01319,72
DB01355,DB01615,48
DB06144,DB00423,48
DB00969,DB00398,46
DB08901,DB00482,46
DB06589,DB06414,72
DB06589,DB01189,19
DB01588,DB00476,48
DB00208,DB09283,5
DB01075,DB00496,46
DB08864,DB00320,72
DB04908,DB02703,72
DB01229,DB06603,48
DB01595,DB00246,46
DB00277,DB00670,69
DB01194,DB09048,72
DB00852,DB01615,60
DB08981,DB00846,48
DB00795,DB00896,48
DB00370,DB09118,72
DB01236,DB06144,48
DB06144,DB00246,46
DB01223,DB12332,46
DB09049,DB08864,72
DB00628,DB00652,48
DB00876,DB08822,48
DB00212,DB01357,74
DB00527,DB06594,48
DB00604,DB08816,46
DB00896,DB00232,82
DB01559,DB06290,72
DB00543,DB06603,72
DB00252,DB09068,74
DB00253,DB01059,48
DB00393,DB00401,48
DB00631,DB00384,48
DB00849,DB06282,48
DB00457,DB00568,59
DB00528,DB00633,48
DB00394,DB01057,48
DB09147,DB00779,74
DB00875,DB00508,48
DB00852,DB00924,36
DB00652,DB00897,48
DB00308,DB00697,19
DB01275,DB01054,59
DB00602,DB01264,46
DB06742,DB05521,46
DB00296,DB01463,48
DB06820,DB00381,48
DB06636,DB08865,46
DB01029,DB00257,46
DB00603,DB01120,69
DB00412,DB00091,46
DB01159,DB08907,48
DB00613,DB09396,72
DB08874,DB08860,48
DB00390,DB00701,72
DB00633,DB00796,48
DB09281,DB01077,74
DB00230,DB01437,7
DB00246,DB00218,19
DB00395,DB00470,15
DB00794,DB00924,3
DB00898,DB08910,15
DB00972,DB00263,46
DB00556,DB00691,19
DB00633,DB00949,48
DB01424,DB00195,46
DB00297,DB00384,48
DB00774,DB01002,48
DB00564,DB09091,74
DB01223,DB00186,69
DB00218,DB00398,19
DB01141,DB09232,48
DB00508,DB01017,15
DB00425,DB04953,15
DB00295,DB00765,31
DB06795,DB00750,48
DB00953,DB09042,63
DB08815,DB00557,15
DB05351,DB09073,72
DB00482,DB00673,72
DB06216,DB00557,15
DB12364,DB01283,65
DB00120,DB08895,33
DB00179,DB00232,69
DB00177,DB01392,36
DB06690,DB00323,48
DB00195,DB00742,48
DB00564,DB01198,3
DB00474,DB00409,48
DB00335,DB03128,48
DB08875,DB00283,46
DB00586,DB13167,48
DB09183,DB00196,46
DB00231,DB00754,48
DB00231,DB01075,48
DB00231,DB00745,46
DB00370,DB01440,15
DB00241,DB00283,48
DB00252,DB01011,74
DB00564,DB00201,3
DB00556,DB00753,19
DB00854,DB00872,48
DB08970,DB00224,72
DB00652,DB00594,48
DB00961,DB00195,72
DB00784,DB01047,48
DB01115,DB00195,59
DB09053,DB00361,72
DB00872,DB00347,72
DB01174,DB00613,3
DB00768,DB00884,48
DB00683,DB01544,48
DB00474,DB09389,69
DB00654,DB06268,59
DB01174,DB01026,3
DB09232,DB00774,48
DB00486,DB00373,48
DB00497,DB00181,48
DB06813,DB00511,57
DB00508,DB00647,48
DB01215,DB01463,48
DB06770,DB00273,48
DB00477,DB00206,48
DB00842,DB01595,48
DB00425,DB00652,15
DB00384,DB09216,36
DB01297,DB08976,48
DB01214,DB00511,53
DB00876,DB00586,48
DB00835,DB08816,46
DB00564,DB00889,3
DB00508,DB08872,48
DB09216,DB01044,26
DB00199,DB09330,72
DB11915,DB09238,46
DB01058,DB12332,46
DB01168,DB01244,59
DB00945,DB00880,69
DB00732,DB00381,20
DB00957,DB00839,69
DB06589,DB00206,72
DB00323,DB00486,15
DB01174,DB00889,3
DB01628,DB00443,48
DB00596,DB01211,72
DB00418,DB00374,74
DB00753,DB01227,48
DB00391,DB00219,1
DB00508,DB01117,72
DB00722,DB01399,48
DB06207,DB09090,59
DB01255,DB00768,75
DB00652,DB01198,48
DB00898,DB00854,15
DB09068,DB02703,72
DB00238,DB00196,72
DB01002,DB00588,48
DB00645,DB00904,48
DB00381,DB00975,48
DB08816,DB00289,46
DB01338,DB01421,39
DB00656,DB01588,48
DB00318,DB08910,48
DB00498,DB09167,5
DB01054,DB01026,46
DB01177,DB00582,46
DB00542,DB01009,48
DB00418,DB00617,3
DB00104,DB00373,53
DB06802,DB00240,48
DB06144,DB00320,46
DB00521,DB01283,36
DB00795,DB08970,48
DB00612,DB00477,46
DB01223,DB00976,46
DB00983,DB06690,81
DB01250,DB00770,69
DB00514,DB08820,72
DB00906,DB00283,46
DB06737,DB04576,26
DB00471,DB00184,46
DB00445,DB00469,71
DB08991,DB09216,48
DB00491,DB00621,8
DB08865,DB00834,19
DB00596,DB04573,72
DB00514,DB08873,46
DB00962,DB02703,72
DB00468,DB08816,46
DB06212,DB00705,72
DB00683,DB00673,72
DB09570,DB00379,46
DB09352,DB00283,75
DB00764,DB00677,48
DB00598,DB00812,36
DB00908,DB00871,19
DB00738,DB08918,8
DB01124,DB08816,46
DB01126,DB00196,46
DB00334,DB00412,69
DB06589,DB00967,72
DB00556,DB01356,19
DB01218,DB01254,72
DB01193,DB01064,13
DB00353,DB01597,72
DB00768,DB01072,46
DB00489,DB00708,53
DB09112,DB00264,48
DB01116,DB00275,59
DB00268,DB08873,46
DB00617,DB01026,46
DB01601,DB00255,74
DB00203,DB00374,9
DB00475,DB08815,48
DB00805,DB00401,59
DB00492,DB04552,48
DB00264,DB01191,72
DB00932,DB09570,74
DB06711,DB00370,36
DB00277,DB09273,48
DB01626,DB06268,59
DB00246,DB00308,32
DB09216,DB00282,48
DB00598,DB06702,76
DB01222,DB00805,48
DB00310,DB01392,36
DB00477,DB00673,72
DB01297,DB08868,53
DB01551,DB00199,46
DB00477,DB00489,48
DB06663,DB00731,8
DB00652,DB09072,15
DB01588,DB00726,48
DB01609,DB01182,74
DB01002,DB04855,46
DB00635,DB06412,73
DB13179,DB00582,46
DB00768,DB06196,48
DB00373,DB00939,36
DB08860,DB01204,72
DB00962,DB13025,48
DB01116,DB04846,59
DB08903,DB12332,46
DB01246,DB01218,72
DB00448,DB00446,46
DB01628,DB00903,28
DB00899,DB00401,48
DB01609,DB04908,74
DB00210,DB00896,48
DB09080,DB01021,82
DB00283,DB00423,48
DB00880,DB00903,48
DB06287,DB00222,69
DB00367,DB00331,69
DB01002,DB05271,31
DB00575,DB00300,46
DB00309,DB08873,72
DB00474,DB01235,48
DB00593,DB00270,46
DB01229,DB11630,48
DB00683,DB01072,72
DB00673,DB00283,46
DB00648,DB01047,74
DB00531,DB09167,46
DB00312,DB00474,48
DB00914,DB00283,46
DB01201,DB09078,3
DB00014,DB06335,69
DB06016,DB00270,46
DB00489,DB01628,36
DB09075,DB00374,5
DB00315,DB06288,48
DB00298,DB09097,69
DB00568,DB00834,72
DB00482,DB00436,69
DB00615,DB01628,3
DB00401,DB09038,48
DB01338,DB00479,39
DB00829,DB00241,48
DB00308,DB06788,19
DB01229,DB00290,48
DB01615,DB00949,48
DB00337,DB01042,48
DB00870,DB08816,46
DB01601,DB00419,69
DB06770,DB00264,46
DB06212,DB00398,72
DB00374,DB00814,48
DB01018,DB01297,24
DB01174,DB00519,59
DB00440,DB09167,46
DB01174,DB08815,74
DB01159,DB00907,46
DB09085,DB00557,15
DB01628,DB09074,46
DB01601,DB01623,19
DB03756,DB08816,46
DB00800,DB00435,48
DB00633,DB00653,15
DB13783,DB01021,69
DB01171,DB00492,59
DB00401,DB06717,72
DB08867,DB02703,72
DB09232,DB00363,48
DB00620,DB09067,69
DB00363,DB00486,15
DB00564,DB06803,3
DB00475,DB00996,48
DB06145,DB00834,72
DB04930,DB09063,72
DB00938,DB08820,72
DB01077,DB01609,48
DB00908,DB06738,48
DB00682,DB00412,5
DB01095,DB00381,72
DB01333,DB08864,74
DB00320,DB00283,46
DB00006,DB00482,5
DB01095,DB00220,46
DB01174,DB00350,59
DB00747,DB00908,48
DB01399,DB00180,48
DB01035,DB00370,19
DB06594,DB00208,72
DB00880,DB01062,72
DB00635,DB00951,74
DB00338,DB08873,46
DB01210,DB01399,36
DB01154,DB01463,48
DB04868,DB04953,19
DB00899,DB00283,48
DB01353,DB00356,48
DB00497,DB00472,46
DB00972,DB00846,48
DB01159,DB00653,15
DB00391,DB01615,35
DB01002,DB00457,48
DB00477,DB00802,48
DB00805,DB00782,69
DB00598,DB00876,48
DB00248,DB00829,48
DB00347,DB01264,46
DB01118,DB00446,46
DB00892,DB01587,48
DB01118,DB00880,48
DB00564,DB00309,3
DB09282,DB00598,59
DB00469,DB00991,48
DB00603,DB09063,72
DB00715,DB00854,63
DB01606,DB00428,74
DB06207,DB00215,72
DB00835,DB00496,46
DB09123,DB00283,46
DB01247,DB08822,48
DB00745,DB01211,46
DB09102,DB01263,72
DB01283,DB00287,69
DB01394,DB00636,47
DB00231,DB08918,48
DB01228,DB00857,46
DB01200,DB00904,63
DB01120,DB00736,46
DB08864,DB11730,72
DB01008,DB02513,72
DB00316,DB00300,46
DB04841,DB01106,48
DB01172,DB00742,56
DB00537,DB00270,19
DB00957,DB01120,69
DB00897,DB01211,72
DB00366,DB00486,15
DB00924,DB00722,72
DB01615,DB04842,48
DB00477,DB05521,46
DB00014,DB01356,19
DB08865,DB00503,19
DB01173,DB06690,15
DB01178,DB00768,48
