d1,d2,type
DB00208,DB05521,46
DB01567,DB00909,48
DB00476,DB06702,76
DB00872,DB01142,72
DB00867,DB00935,48
DB09280,DB00758,74
DB00186,DB00950,48
DB00774,DB00776,48
DB01201,DB00433,3
DB01247,DB01408,48
DB01621,DB00619,46
DB01577,DB00489,24
DB00679,DB00966,48
DB01233,DB09000,48
DB01355,DB01203,59
DB07615,DB00945,48
DB00647,DB00703,48
DB11614,DB00608,46
DB00252,DB01238,74
DB00591,DB06710,73
DB00715,DB01622,48
DB00193,DB00754,48
DB08899,DB11575,74
DB00838,DB00951,74
DB01394,DB00834,72
DB09280,DB00665,74
DB00539,DB00949,19
DB11268,DB00821,5
DB00898,DB00243,46
DB00327,DB00182,68
DB00764,DB06717,72
DB00490,DB01189,48
DB00216,DB06016,48
DB00648,DB06786,74
DB00571,DB06636,46
DB00312,DB00692,59
DB00697,DB09071,48
DB01590,DB00722,48
DB00648,DB00332,74
DB01037,DB09242,59
DB00245,DB01012,46
DB00554,DB01026,46
DB00203,DB09120,46
DB01577,DB06708,46
DB00887,DB00999,48
DB00872,DB00193,72
DB06725,DB00630,48
DB00549,DB01129,46
DB00706,DB00582,72
DB00185,DB00608,46
DB00177,DB00436,48
DB00921,DB00656,15
DB00390,DB13450,81
DB00784,DB01325,69
DB00831,DB11609,48
DB00266,DB01607,5
DB00175,DB00604,72
DB01189,DB00524,48
DB01100,DB11148,48
DB00408,DB00934,48
DB01351,DB06738,48
DB01045,DB01708,3
DB00843,DB00679,46
DB00468,DB00091,46
DB06810,DB01600,71
DB01143,DB00753,48
DB00524,DB01175,54
DB01099,DB00528,48
DB08922,DB00366,15
DB00877,DB01251,69
DB01267,DB06770,48
DB04898,DB00210,5
DB00679,DB06820,72
DB00758,DB01264,46
DB01107,DB00238,46
DB09083,DB04844,19
DB00936,DB04920,48
DB00539,DB00934,19
DB00757,DB01075,19
DB00590,DB09118,46
DB09270,DB00343,72
DB00393,DB00976,72
DB01100,DB08881,72
DB08899,DB04871,74
DB00842,DB06770,48
DB08901,DB05521,72
DB01221,DB00949,48
DB01234,DB00685,48
DB05381,DB00257,46
DB00821,DB04951,48
DB00834,DB09091,69
DB01067,DB00834,72
DB00734,DB01452,48
DB06282,DB00257,46
DB00186,DB01624,48
DB00298,DB01355,48
DB00332,DB00257,46
DB09039,DB09048,72
DB00744,DB00764,48
DB12332,DB02703,72
DB09292,DB01193,48
DB01337,DB01192,48
DB00647,DB11609,48
DB00559,DB04868,72
DB01220,DB09280,72
DB06724,DB00687,2
DB00193,DB00937,68
DB00559,DB00675,74
DB06736,DB00158,69
DB05039,DB08881,72
DB01041,DB00391,15
DB01153,DB09238,48
DB08899,DB00243,74
DB06605,DB00359,46
DB09065,DB12001,48
DB00443,DB08868,33
DB08875,DB00390,57
DB00202,DB00091,20
DB09279,DB00727,48
DB04898,DB00454,48
DB05676,DB00253,48
DB09095,DB01263,72
DB01008,DB02703,72
DB06700,DB00279,69
DB01035,DB00938,19
DB00489,DB00808,19
DB00448,DB00289,46
DB05676,DB04865,48
DB00281,DB00254,46
DB00731,DB00582,46
DB00615,DB00744,3
DB00615,DB08883,74
DB00313,DB01018,72
DB09204,DB01144,48
DB00519,DB00945,36
DB01143,DB09112,48
DB00524,DB06826,59
DB00332,DB00468,46
DB00784,DB01023,46
DB00648,DB00309,74
DB00657,DB00722,48
DB00244,DB00429,69
DB06694,DB06268,59
DB00359,DB09198,46
DB01356,DB00519,72
DB00831,DB01117,72
DB00555,DB01068,48
DB06725,DB00158,69
DB09084,DB01240,69
DB06216,DB06738,48
DB06684,DB00454,48
DB00749,DB00549,46
DB06154,DB06725,5
DB00469,DB01208,26
DB00622,DB01197,48
DB01215,DB06290,72
DB09117,DB09166,15
DB00584,DB01158,48
DB01170,DB01244,59
DB00448,DB00440,46
DB00735,DB04920,48
DB01214,DB00554,36
DB00637,DB06717,72
DB01017,DB01604,69
DB00206,DB01020,48
DB01095,DB00458,46
DB00227,DB00976,72
DB00589,DB01247,46
DB08874,DB01095,48
DB00356,DB00215,46
DB00223,DB00467,48
DB00820,DB00619,46
DB01045,DB01384,3
DB11315,DB00470,84
DB01036,DB00318,48
DB00240,DB00890,72
DB00214,DB00476,29
DB01100,DB00188,72
DB08828,DB02703,72
DB09477,DB00531,48
DB00772,DB11315,69
DB12070,DB00224,46
DB00177,DB00703,48
DB01043,DB01062,69
DB00444,DB01319,46
DB06414,DB09054,46
DB00214,DB00419,69
DB01235,DB00433,69
DB00615,DB01166,3
DB01178,DB09071,48
DB04272,DB00498,5
DB01209,DB00909,48
DB01098,DB00549,46
DB00258,DB00841,69
DB00937,DB00831,60
DB00844,DB13025,48
DB01169,DB01214,48
DB00214,DB01337,16
DB06605,DB00608,5
DB00240,DB06290,72
DB00237,DB00985,48
DB13158,DB00224,72
DB01365,DB00353,70
DB00180,DB01026,46
DB08880,DB00379,74
DB00589,DB00912,48
DB00248,DB00907,48
DB04871,DB06595,46
DB01624,DB11609,48
DB00989,DB00245,69
DB00394,DB00255,72
DB00312,DB00622,3
DB00800,DB01144,48
DB01026,DB00176,46
DB01577,DB09241,70
DB01393,DB00582,46
DB00327,DB00205,46
DB01421,DB06736,71
DB06216,DB08882,69
DB01203,DB06712,59
DB05294,DB00889,19
DB00655,DB05219,46
DB01154,DB00214,59
DB00469,DB00399,48
DB00890,DB00279,69
DB00337,DB00254,46
DB00755,DB09026,48
DB00539,DB09074,46
DB00921,DB00312,15
DB00344,DB00691,72
DB00193,DB01544,48
DB01320,DB00655,3
DB01171,DB00295,7
DB00346,DB00449,4
DB01173,DB04844,15
DB08875,DB05812,46
DB01624,DB00423,48
DB01256,DB09074,46
DB00216,DB01238,74
DB01017,DB01370,66
DB00541,DB00320,46
DB01050,DB00288,48
DB00940,DB00193,48
DB00864,DB00291,48
DB00596,DB00989,48
DB00762,DB01149,72
DB09084,DB00282,48
DB00498,DB00163,5
DB06717,DB09123,74
DB06209,DB01151,46
DB04846,DB00706,29
DB00927,DB12332,46
DB01075,DB01440,48
DB00599,DB00721,48
DB01171,DB04871,48
DB12332,DB00420,46
DB00282,DB00428,23
DB01238,DB00189,48
DB01239,DB01114,48
DB01267,DB01252,69
DB00925,DB01167,46
DB01098,DB01764,72
DB00409,DB00980,48
DB01136,DB08868,53
DB01209,DB00937,68
DB06789,DB06203,69
DB00665,DB00169,46
DB00601,DB00623,48
DB01349,DB00870,48
DB00734,DB00292,48
DB01186,DB00289,46
DB00608,DB00282,48
DB00230,DB00623,7
DB00613,DB00647,72
DB00637,DB00333,46
DB00201,DB04868,46
DB09034,DB00268,31
DB09075,DB00861,5
DB01289,DB00571,8
DB00490,DB01621,48
DB08807,DB07615,36
DB00424,DB00940,48
DB00402,DB00834,72
DB01012,DB06702,76
DB01435,DB01149,46
DB00396,DB00215,46
DB09245,DB00657,59
DB09279,DB00393,48
DB00747,DB05246,48
DB01037,DB00379,46
DB01621,DB00208,46
DB00743,DB06825,19
DB01580,DB03585,36
DB00818,DB01203,48
DB01124,DB11079,8
DB00772,DB00758,46
DB01614,DB04861,59
DB00312,DB00337,3
DB00818,DB00292,48
DB00588,DB01010,48
DB00877,DB01321,46
DB04839,DB06264,74
DB00444,DB09054,46
DB09075,DB01207,5
DB01591,DB00646,46
DB00213,DB12332,46
DB01178,DB01567,48
DB00307,DB00783,74
DB00502,DB01219,48
DB00261,DB00472,32
DB04951,DB01046,69
DB00176,DB09245,63
DB00628,DB09065,46
DB01395,DB09279,67
DB00175,DB00976,72
DB06708,DB04868,46
DB06216,DB00608,19
DB00540,DB06414,46
DB00373,DB00476,29
DB01119,DB00584,59
DB09275,DB00394,2
DB01545,DB09224,48
DB00845,DB01149,46
DB00540,DB00834,72
DB00694,DB00343,46
DB00182,DB00950,75
DB00722,DB00700,67
DB00384,DB00960,48
DB00674,DB00335,53
DB00794,DB00316,3
DB01045,DB00625,74
DB00800,DB09235,59
DB01224,DB00529,19
DB08828,DB01026,46
DB00699,DB00503,46
DB13872,DB01142,48
DB00714,DB00268,48
DB00400,DB06335,74
DB00413,DB00881,48
DB08882,DB00705,74
DB00312,DB01143,59
DB08824,DB00285,44
DB01255,DB01356,60
DB00246,DB00927,19
DB00379,DB00951,46
DB01014,DB00860,48
DB09241,DB00656,63
DB09123,DB01149,72
DB09288,DB00547,48
DB00682,DB00201,46
DB01201,DB01254,74
DB00228,DB09286,48
DB01110,DB09236,48
DB09218,DB11921,48
DB00337,DB00361,48
DB08439,DB06826,69
DB00317,DB08880,72
DB01220,DB01100,72
DB04861,DB00210,36
DB00599,DB00470,15
DB00353,DB00333,48
DB08899,DB08439,74
DB00872,DB01028,72
DB00211,DB00813,74
DB00539,DB08871,19
DB00691,DB01018,48
DB00521,DB06292,48
DB00296,DB00715,46
DB00571,DB09026,48
DB01411,DB01264,72
DB00588,DB08918,48
DB00476,DB08881,72
DB01242,DB00213,46
DB00203,DB00346,59
DB01076,DB06203,72
DB06264,DB08881,72
DB01551,DB00808,48
DB00674,DB00215,46
DB11609,DB01171,48
DB00869,DB09026,59
DB00284,DB00715,8
DB00216,DB00468,46
DB01558,DB06413,46
DB01349,DB00257,46
DB00333,DB01618,48
DB01120,DB06335,8
DB00555,DB00641,48
DB00499,DB00091,46
DB01062,DB09063,72
DB00747,DB09072,15
DB01241,DB01118,46
DB06480,DB00669,72
DB00668,DB00491,69
DB04861,DB00608,72
DB01114,DB09039,46
DB01220,DB00518,72
DB00528,DB01023,59
DB06228,DB06154,5
DB00490,DB01034,46
DB09204,DB00722,48
DB00554,DB01015,46
DB01098,DB13874,72
DB06616,DB00763,72
DB00589,DB01030,48
DB00221,DB00774,82
DB00615,DB00570,3
DB00391,DB00653,15
DB09075,DB06739,5
DB00275,DB08797,48
DB00687,DB00222,69
DB00753,DB00727,48
DB00744,DB00582,46
DB00292,DB09166,48
DB00555,DB04841,48
DB00780,DB08931,59
DB00332,DB00647,48
DB06781,DB01263,72
DB00612,DB04552,36
DB01161,DB01175,48
DB01370,DB00317,74
DB01351,DB01621,48
DB00758,DB00440,46
DB01189,DB00335,48
DB01580,DB00784,36
DB00744,DB09218,48
DB00545,DB01090,69
DB00181,DB00484,15
DB00838,DB00674,48
DB09242,DB00964,48
DB00681,DB00230,48
DB00472,DB09082,19
DB00469,DB09212,48
DB00961,DB00187,72
DB01356,DB08987,48
DB00834,DB06695,76
DB00433,DB01156,46
DB00540,DB00737,48
DB09289,DB05039,48
DB09286,DB00350,48
DB06268,DB00705,46
DB00252,DB00188,74
DB01558,DB01104,46
DB08815,DB00343,72
DB01367,DB09080,48
DB00206,DB06704,69
DB00790,DB01210,48
DB00730,DB06595,46
DB00344,DB00867,48
DB01380,DB01026,46
DB00899,DB04846,53
DB01357,DB00177,46
DB06730,DB09075,69
DB00252,DB00176,72
DB01069,DB01356,48
DB00681,DB00899,48
DB01624,DB00501,46
DB01214,DB01401,36
DB06738,DB09244,48
DB00540,DB00835,48
DB03756,DB12332,46
DB06736,DB00440,46
DB00818,DB00344,48
DB00575,DB00968,48
DB00337,DB04743,48
DB08880,DB08964,69
DB04861,DB04920,48
DB00687,DB01252,69
DB08807,DB00608,46
DB01403,DB01192,15
DB00325,DB00800,59
DB08808,DB00715,72
DB00590,DB00796,48
DB00333,DB09000,48
DB00178,DB01240,59
DB01567,DB09072,15
DB06201,DB01433,48
DB00860,DB00981,48
DB01178,DB00967,48
DB00366,DB04896,48
DB05541,DB09198,46
DB08880,DB00384,74
DB00697,DB09038,48
DB09101,DB01232,46
DB00316,DB00289,46
DB00310,DB00691,48
DB01154,DB09238,3
DB01233,DB08893,46
DB01248,DB00526,62
DB00327,DB02703,72
DB01247,DB01624,48
DB01233,DB00433,48
DB00448,DB01132,46
DB00788,DB05812,72
DB00985,DB00715,48
DB00625,DB00641,74
DB01090,DB06148,1
DB09034,DB00715,48
DB01189,DB06204,15
DB01433,DB09244,48
DB01236,DB00341,48
DB00679,DB09238,72
DB00326,DB06712,69
DB00186,DB00599,48
DB01397,DB00929,69
DB04861,DB00328,36
DB00794,DB09262,3
DB00691,DB00890,74
DB00250,DB00176,46
DB01421,DB07615,71
DB08439,DB00685,26
DB01104,DB00188,46
DB01407,DB00524,82
DB06263,DB01397,71
DB01216,DB00320,46
DB00682,DB00006,5
DB06770,DB08933,72
DB01209,DB09128,48
DB00193,DB00774,48
DB00524,DB11315,72
DB00751,DB00320,46
DB01367,DB01214,59
DB00524,DB01092,48
DB00295,DB01015,46
DB00806,DB08932,59
DB09031,DB00528,48
DB00808,DB06712,59
DB00999,DB01016,69
DB00333,DB08893,19
DB01104,DB00201,46
DB04841,DB01095,46
DB01024,DB01396,57
DB00312,DB01433,48
DB01045,DB00836,3
DB00745,DB01238,74
DB01429,DB00238,46
DB00615,DB00612,3
DB13450,DB01082,39
DB08875,DB00705,46
DB00266,DB00814,5
DB09288,DB01240,69
DB00189,DB00588,48
DB01095,DB01007,72
DB06148,DB09074,46
DB00202,DB01433,53
DB00239,DB00338,46
DB08807,DB09218,36
DB01104,DB01149,46
DB08991,DB02187,48
DB00909,DB00661,46
DB00318,DB01351,48
DB00921,DB01440,15
DB09070,DB09238,59
DB01151,DB01102,48
DB01155,DB06825,19
DB09280,DB09166,74
DB00892,DB01176,48
DB01023,DB00246,46
DB00502,DB00366,15
DB01614,DB08938,66
DB00393,DB00320,72
DB00312,DB00169,3
DB01356,DB09128,34
DB00843,DB04871,46
DB01340,DB06739,48
DB01041,DB01081,15
DB00193,DB09048,72
DB00312,DB01008,3
DB04845,DB00619,46
DB00678,DB01580,59
DB00292,DB13323,48
DB06786,DB00774,82
DB00554,DB00223,48
DB00796,DB00881,48
DB00998,DB00206,48
DB01255,DB01171,70
DB01608,DB06723,66
DB09279,DB08984,48
DB00246,DB00726,19
DB00287,DB02638,59
DB08931,DB00675,46
DB03585,DB01088,69
DB08896,DB01136,53
DB01435,DB01380,48
DB08912,DB06710,74
DB01221,DB00205,46
DB00542,DB01235,29
DB01068,DB05521,46
DB01178,DB00344,48
DB09027,DB00831,72
DB00589,DB02701,48
DB06148,DB06290,72
DB00468,DB04896,8
DB00892,DB00961,48
DB00940,DB12278,48
DB06292,DB00834,72
DB00865,DB00245,75
DB12598,DB00774,69
DB00258,DB00528,69
DB00714,DB01113,48
DB01320,DB01037,3
DB09027,DB01400,72
DB01591,DB01099,46
DB01435,DB06717,72
DB00528,DB02638,59
DB00396,DB00006,69
DB00850,DB06697,72
DB09320,DB03615,74
DB00821,DB00253,48
DB00484,DB00866,9
DB00325,DB00808,48
DB00295,DB01395,48
DB00964,DB00999,48
DB00648,DB01380,74
DB00655,DB00549,46
DB00436,DB06335,69
DB00404,DB00737,48
DB00675,DB01156,72
DB00937,DB00850,60
DB00615,DB00717,3
DB01618,DB00754,48
DB00661,DB01020,48
DB09039,DB01015,19
DB00343,DB09038,48
DB00543,DB01068,48
DB00980,DB00201,46
DB00883,DB01254,72
DB08815,DB00422,48
DB09555,DB00932,46
DB09296,DB00440,46
DB00210,DB01160,69
DB00912,DB09038,8
DB00696,DB06605,72
DB00937,DB00792,75
DB00752,DB09085,48
DB01614,DB00470,15
DB00865,DB01365,48
DB00385,DB00742,56
DB06292,DB00277,46
DB01026,DB00257,46
DB00327,DB01325,48
DB00629,DB08931,59
DB00734,DB00842,48
DB00091,DB09063,72
DB01020,DB09048,72
DB01128,DB09054,46
DB00433,DB01149,46
DB04574,DB00188,46
DB09074,DB00363,48
DB01037,DB01069,48
DB06712,DB00700,48
DB00798,DB00500,71
DB08943,DB01098,48
DB01215,DB00985,48
DB01060,DB00385,74
DB00328,DB00203,46
DB13595,DB00588,2
DB04844,DB08871,19
DB01210,DB00608,46
DB06701,DB04868,46
DB00679,DB00246,72
DB00571,DB00691,48
DB04948,DB09289,36
DB08895,DB00571,53
DB00169,DB00673,72
DB00866,DB00841,13
DB00495,DB00257,46
DB01041,DB00966,48
DB11148,DB06204,15
DB01203,DB00285,72
DB00588,DB01072,72
DB00573,DB00394,48
DB01403,DB01142,15
DB01195,DB00674,19
DB00647,DB00656,48
DB04844,DB00502,48
DB00788,DB06737,48
DB00699,DB00501,46
DB01592,DB00535,74
DB00216,DB05219,46
DB06616,DB00444,72
DB09218,DB00873,48
DB01018,DB01144,48
DB00794,DB06781,74
DB00223,DB09269,69
DB01621,DB00715,46
DB08918,DB00408,48
DB01189,DB08907,48
DB00584,DB00883,48
DB01609,DB00690,74
DB00898,DB00721,15
DB09330,DB01412,74
DB00240,DB06412,73
DB01154,DB00780,59
DB00436,DB00657,48
DB00613,DB06697,32
DB06201,DB00961,48
DB01229,DB00289,46
DB00278,DB00289,46
DB01232,DB01155,19
DB09286,DB00366,15
DB01203,DB01235,29
DB08912,DB08868,74
DB06267,DB00619,46
DB00351,DB08882,69
DB00752,DB06148,48
DB00717,DB06636,46
DB00843,DB00462,69
DB06176,DB00320,46
DB00248,DB00502,48
DB00871,DB01288,48
DB00892,DB00907,48
DB00408,DB00753,48
DB00371,DB00593,48
DB01234,DB00289,46
DB01053,DB01032,72
DB01621,DB00227,46
DB00783,DB00343,46
DB09280,DB00540,74
DB00243,DB06636,72
DB00808,DB00804,72
DB00554,DB01241,46
DB00570,DB09291,46
DB01261,DB00779,8
DB01196,DB09074,46
DB01097,DB08880,48
DB08931,DB01232,72
DB00605,DB00821,48
DB00909,DB01242,48
DB00204,DB01189,19
DB00500,DB00436,69
DB00468,DB09543,8
DB01351,DB00281,48
DB00755,DB01118,46
DB04845,DB01254,72
DB01248,DB01072,46
DB00206,DB00807,48
DB00668,DB00865,48
DB00864,DB01067,69
DB09295,DB00936,48
DB01401,DB04743,48
DB00461,DB00779,26
DB01081,DB01069,48
DB08976,DB07615,48
DB00252,DB02187,74
DB01097,DB09084,48
DB01380,DB01067,69
DB01069,DB06153,48
DB01045,DB00215,74
DB01221,DB08987,48
DB00993,DB00542,62
DB00500,DB01240,69
DB00921,DB01081,15
DB00870,DB08819,69
DB00420,DB01118,46
DB00528,DB09118,72
DB09075,DB00338,72
DB09280,DB01558,74
DB01162,DB00368,4
DB00570,DB01012,46
DB00243,DB00201,72
DB00252,DB00681,72
DB00349,DB01319,46
DB00877,DB00203,46
DB00402,DB00754,48
DB09146,DB01155,74
DB00479,DB00936,71
DB03756,DB09238,46
DB00206,DB00899,48
DB06626,DB01263,72
DB06204,DB00227,46
DB00612,DB09084,36
DB00307,DB09238,46
DB00974,DB00608,5
DB01203,DB00422,36
DB01623,DB12332,46
DB00842,DB01545,48
DB06736,DB13167,48
DB01050,DB00524,69
DB01273,DB01142,72
DB00268,DB00436,48
DB09117,DB01175,48
DB00498,DB00451,5
DB00784,DB00176,46
DB01397,DB06826,69
DB00864,DB00673,72
DB01580,DB09118,48
DB00661,DB09054,46
DB00252,DB00554,3
DB01577,DB06595,46
DB09477,DB00500,48
DB00653,DB00976,46
DB00295,DB01214,48
DB00898,DB01247,48
DB05676,DB02703,72
DB00624,DB00338,46
DB05541,DB09054,46
DB00287,DB01348,59
DB00409,DB00904,48
DB01095,DB00359,46
DB00749,DB00779,26
DB00232,DB00421,48
DB00489,DB00657,48
DB00326,DB00436,71
DB00280,DB00679,32
DB01028,DB00344,48
DB01282,DB08941,48
DB00503,DB00333,74
DB00248,DB00898,48
DB00814,DB01095,46
DB00938,DB00091,72
DB00850,DB00555,48
DB09242,DB00966,59
DB00807,DB12532,48
DB01355,DB00356,48
DB00909,DB00653,15
DB00350,DB01324,59
DB00615,DB00277,3
DB00752,DB00335,59
DB09075,DB01232,72
DB01041,DB00834,72
DB01356,DB05246,48
DB00418,DB08941,59
DB00753,DB00232,48
DB08828,DB00619,46
DB00450,DB01026,19
DB00612,DB00605,36
DB09295,DB03585,48
DB09227,DB09065,72
DB01238,DB01214,59
DB00313,DB08987,48
DB06786,DB01264,72
DB01030,DB01069,72
DB00898,DB00502,15
DB00468,DB01203,59
DB01435,DB00663,48
DB01171,DB00208,46
DB00912,DB00419,8
DB01440,DB01235,48
DB13874,DB01167,46
DB00936,DB00959,48
DB00519,DB04948,59
DB01275,DB09238,59
DB00757,DB00907,46
DB00206,DB01113,48
DB04840,DB06403,59
DB01161,DB00985,48
DB00540,DB01408,48
DB00575,DB00967,48
DB00470,DB01407,84
DB04898,DB00468,46
DB04840,DB00715,46
DB00589,DB01127,48
DB06153,DB09118,48
DB00688,DB00695,28
DB00206,DB00703,48
DB00312,DB00208,3
DB00250,DB09330,72
DB01153,DB09231,48
DB08815,DB04878,69
DB01020,DB00208,46
DB13783,DB09236,69
DB00328,DB00359,46
DB00934,DB00834,19
DB00227,DB02709,72
DB11828,DB00263,46
DB00266,DB01097,5
DB01401,DB00240,48
DB11079,DB00547,48
DB00353,DB00813,48
DB00956,DB09338,48
DB04743,DB00596,48
DB00206,DB00312,48
DB00489,DB00540,19
DB00857,DB06636,46
DB01320,DB01120,3
DB00918,DB01608,48
DB01091,DB00393,48
DB01418,DB01263,72
DB08943,DB00555,48
DB00554,DB00710,48
DB00863,DB00246,46
DB00292,DB06204,15
DB00316,DB01076,48
DB08907,DB00827,8
DB00795,DB00620,48
DB00752,DB08883,15
DB00334,DB06282,48
DB01229,DB04868,48
DB00797,DB01158,59
DB00189,DB08922,48
DB00783,DB09073,72
DB01210,DB08931,48
DB00425,DB01068,15
DB00754,DB06153,48
DB01007,DB00622,48
DB01357,DB01067,69
DB01028,DB00976,46
DB00946,DB01016,5
DB00980,DB01069,48
DB00309,DB09118,72
DB00655,DB09070,72
DB00663,DB01263,72
DB01065,DB00341,48
DB00839,DB00945,8
DB00690,DB09065,46
DB00323,DB08931,48
DB00247,DB00361,48
DB00373,DB04868,46
DB00559,DB09477,59
DB00599,DB01114,48
DB00176,DB00807,48
DB00872,DB00379,72
DB00177,DB00350,48
DB00963,DB00929,69
DB00682,DB01583,5
DB00927,DB00951,46
DB09034,DB00834,72
DB00371,DB00543,48
DB06820,DB09227,48
DB00864,DB00441,48
DB01325,DB01396,48
DB00324,DB01325,82
DB01024,DB00710,48
DB01567,DB00413,31
DB00688,DB00705,46
DB01178,DB09128,48
DB00860,DB00890,72
DB01624,DB00653,15
DB01416,DB00334,66
DB08971,DB05521,74
DB01394,DB00502,72
DB00539,DB00232,50
DB00831,DB00366,15
DB00418,DB04898,3
DB00679,DB00737,48
DB00755,DB00796,48
DB00844,DB01028,48
DB01282,DB00612,48
DB00555,DB00976,46
DB00588,DB00243,46
DB01248,DB00976,46
DB00744,DB00208,46
DB00178,DB00454,48
DB06616,DB01384,72
DB09330,DB08880,72
DB00188,DB01210,48
DB01180,DB00594,67
DB00363,DB01076,48
DB00527,DB01219,48
DB09286,DB00593,48
DB08976,DB00959,48
DB06739,DB00827,26
DB06786,DB01167,72
DB00871,DB00696,70
DB00612,DB00091,46
DB01115,DB00521,59
DB01440,DB09166,48
DB00384,DB09288,36
DB00726,DB00221,48
DB06292,DB00945,8
DB00734,DB00413,31
DB01250,DB01708,48
DB01068,DB09330,72
DB06700,DB00841,84
DB01395,DB00500,67
DB01239,DB00588,48
DB09204,DB01088,48
DB12598,DB00870,5
DB00512,DB01435,72
DB00356,DB00502,46
DB01015,DB11079,8
DB00211,DB01247,70
DB04920,DB00608,46
DB01618,DB00726,48
DB00956,DB00343,72
DB11093,DB00258,48
DB00844,DB09166,48
DB00373,DB01075,46
DB00266,DB03585,5
DB01435,DB01129,46
DB01155,DB09268,69
DB00872,DB01396,72
DB09280,DB04871,74
DB01098,DB00763,72
DB00201,DB01254,72
DB00252,DB00877,74
DB12070,DB08893,46
DB00404,DB00754,48
DB01384,DB09330,72
DB00818,DB00313,48
DB00831,DB01611,72
DB00657,DB00697,48
DB00531,DB00440,46
DB00752,DB09274,10
DB01248,DB09073,72
DB00292,DB00588,48
DB00784,DB08964,69
DB01238,DB00980,48
DB00215,DB00279,69
DB01166,DB00163,52
DB09034,DB00476,48
DB06209,DB00215,46
DB01173,DB00176,15
DB00877,DB01254,72
DB00679,DB01069,72
DB00400,DB09238,48
DB01045,DB00890,74
DB06595,DB01026,46
DB01351,DB04844,48
DB00641,DB01263,72
DB09038,DB06710,8
DB00648,DB01268,74
DB11156,DB00254,20
DB00530,DB06708,46
DB00892,DB05271,31
DB01155,DB00938,19
DB01086,DB09072,15
DB09204,DB00780,48
DB00528,DB01143,59
DB00230,DB00363,7
DB11921,DB00343,46
DB00567,DB00215,46
DB08881,DB09048,72
DB01604,DB00694,74
DB00831,DB00489,59
DB08814,DB00932,52
DB00280,DB00753,19
DB00904,DB01355,48
DB00688,DB01024,48
DB00498,DB01207,5
DB00182,DB01037,48
DB00379,DB05521,46
DB00571,DB00703,48
DB01037,DB00938,48
DB00876,DB00584,48
DB11921,DB01319,46
DB00850,DB01214,59
DB11609,DB01037,48
DB00755,DB00975,48
DB00679,DB09120,72
DB00916,DB00203,46
DB00554,DB00263,46
DB00213,DB00281,46
DB00358,DB00657,69
DB00773,DB09198,46
DB09241,DB00938,48
DB01091,DB09230,48
DB00559,DB06148,74
DB01062,DB00673,72
DB00495,DB00501,46
DB00783,DB00582,46
DB00678,DB00936,46
DB06196,DB00399,48
DB00312,DB00224,3
DB00897,DB01545,48
DB09342,DB00413,31
DB08881,DB00205,32
DB01138,DB00675,46
DB00503,DB05521,74
DB00495,DB00673,72
DB12364,DB01014,65
DB01158,DB00373,53
DB00838,DB01324,82
DB00295,DB00608,46
DB01036,DB09238,46
DB09079,DB01076,72
DB01171,DB01063,48
DB00945,DB02187,48
DB06789,DB00673,72
DB00850,DB01154,48
DB00373,DB09118,46
DB01407,DB00353,70
DB00268,DB00227,46
DB00554,DB00834,72
DB05271,DB04855,46
DB01221,DB00484,15
DB01175,DB00246,46
DB01221,DB00292,48
DB00961,DB00252,48
DB00732,DB01017,20
DB06605,DB00244,5
DB04855,DB01242,19
DB00328,DB06413,46
DB00608,DB01384,48
DB01179,DB00705,46
DB00250,DB04855,46
DB00243,DB09074,72
DB01192,DB00705,46
DB00682,DB06290,72
DB01356,DB00470,15
DB00328,DB00487,26
DB01248,DB00779,48
DB00976,DB00529,19
DB05039,DB01325,82
DB00178,DB00608,48
DB06826,DB06403,59
DB01201,DB08868,3
DB00794,DB01028,3
DB01201,DB00091,3
DB05294,DB00673,72
DB00363,DB01118,46
DB00458,DB01012,72
DB00531,DB05265,14
DB00191,DB00245,75
DB09214,DB03585,48
DB08439,DB00630,48
DB00458,DB06228,72
DB01403,DB00356,15
DB01014,DB09212,56
DB08875,DB09054,72
DB00178,DB00605,48
DB00624,DB01241,46
DB00418,DB06730,69
DB09049,DB00295,72
DB01173,DB00268,31
DB00320,DB00831,48
DB01624,DB09085,48
DB01403,DB01120,69
DB00238,DB09048,72
DB00747,DB06702,48
DB00700,DB09212,36
DB00309,DB00257,72
DB01014,DB00688,56
DB00918,DB09224,48
DB00398,DB08868,33
DB00706,DB00575,48
DB00525,DB09238,48
DB01198,DB01069,48
DB00188,DB00951,46
DB09244,DB09070,59
DB01267,DB09080,19
DB00997,DB00875,72
DB01577,DB00341,75
DB01099,DB00393,48
DB00794,DB00985,48
DB06700,DB01254,72
DB01199,DB01433,48
DB00540,DB09054,46
DB00959,DB01118,72
DB00540,DB00243,46
DB01069,DB00907,46
DB01142,DB01175,48
DB01193,DB00422,36
DB00519,DB00700,67
DB00216,DB09225,48
DB01097,DB00720,48
DB01577,DB01390,71
DB00783,DB00208,46
DB01551,DB00543,48
DB00181,DB00934,48
DB08808,DB09070,59
DB01247,DB00571,59
DB01583,DB08934,74
DB00193,DB00594,48
DB00390,DB06736,72
DB00469,DB01050,48
DB01110,DB07615,48
DB00215,DB00408,48
DB00287,DB08808,59
DB00996,DB01114,48
DB00794,DB00764,74
DB09241,DB09080,48
DB00450,DB00346,19
DB00371,DB00951,46
DB00961,DB01149,48
DB00341,DB06204,15
